,0
0,-7223.966790029779
1,5611.811803137651
2,515.1164800510742
3,-233.01147304591723
4,5859.610885662027
5,2408.557617442915
6,5723.772637415212
7,-1539.418269900605
8,4621.8243267396465
9,-31.26792343566194
10,650.0486019756645
11,-203.6482900334522
12,-1615.1438717751298
13,6049.929876117734
14,-2553.709754251875
15,-8312.420251090312
16,-1076.7491970362607
17,263.24465914908797
18,1380.6145452258643
19,3207.6130133315455
20,-332.77452623448335
21,791.0335310080554
22,1406.3860784154385
23,-2765.021689214511
24,1533.7237695078366
25,-9656.495319938287
26,138.65368879796006
27,8435.29938336322
28,1827.5924298092723
29,1818.257783527486
30,-14105.755712718004
31,-3858.826007317053
32,2334.937903680606
33,7852.991060483968
34,-3571.75833374192
35,-209.67790779750794
36,1882.542012311751
37,679.7715206418652
38,1689.712999081239
39,-1083.739460305078
40,3166.418992400868
41,1549.9968473881017
42,-8156.0751627772115
43,2353.809698728379
44,2333.6578870036174
45,-4642.085974419024
46,15863.645313084358
47,-7727.972945716232
48,704.7864659049083
49,-209.2386103370227
50,19.42395452898927
51,-84.9214859008789
52,3215.854913253803
53,3662.7456130981445
54,-5732.287524070824
55,-1709.7292057417799
56,-7706.364289283752
57,-2965.1175528336316
58,2493.477295837365
59,7625.609236412216
60,-677.3221526718698
61,5103.230479164049
