,0
0,-997.8541160041932
1,-4401.657817783998
2,-8771.35973695456
3,-3856.3197224733885
4,1112.415649384493
5,3475.349496075418
6,-16452.58745347848
7,6619.26567924011
8,-14060.439987889025
9,3429.7210843552602
10,-11453.15383687825
11,4740.689974425128
12,16570.29853069072
13,-16890.331290814793
14,17219.538672311814
15,-22125.680004235008
16,7608.314069894608
17,25026.702610165696
18,1932.0878042693948
19,-16525.24980805267
20,11435.166661742143
21,7282.62578635267
22,-14160.219063015771
23,-24029.06819780229
24,4155.543152687023
25,-3923.807502277894
26,-26937.567692510784
27,19055.762128356728
28,20522.582574651577
29,18900.816687278566
30,-8942.30399921583
31,-2967.726565832272
32,16315.259737200453
33,-9419.230763154337
34,1678.8705788337393
35,12969.9400901451
36,4529.040146245854
37,-6304.618401676766
38,23359.857296929695
39,-3524.278975459165
40,4732.38275831996
41,6074.96282804932
42,-1778.2195687229978
43,-9407.485941587482
44,-1021.5371751184575
45,1094.7604121600743
46,19136.49471210607
47,1624.4790264042094
48,886.0477620562306
49,5541.663152194
50,11810.342423729366
51,12993.858518481255
52,1061.4640502175316
53,-3656.9107711329125
54,-5723.410747184884
55,-2449.320878262166
56,1576.3723457555752
57,5616.448661656817
58,5189.6368615962565
59,-4159.467956510838
60,10678.259912353242
61,-4626.2207194156945
