,0
0,6490.176950722118
1,-642.2517092443304
2,14338.250968972105
3,5870.108759626979
4,14700.174980653217
5,2282.996449789498
6,11195.33292734134
7,-3964.4197260236833
8,-673.31939308648
9,3429.9061691930983
10,2292.816817516461
11,-5627.989437325392
12,3551.8504082085565
13,-692.9662725806702
14,-11012.014741647523
15,-7704.355809456902
16,-2874.696361342445
17,-2619.350122754462
18,1730.7449816372246
19,-7132.011669882224
20,-4265.711183663574
21,2838.061044551083
22,12109.652853917447
23,-5090.235022227163
24,-1530.6790113238385
25,-2516.8416334487265
26,12293.673716182937
27,-5147.229704258498
28,17.418255200376734
29,-5233.617051308975
30,28.510889200144447
31,3085.363301302772
32,2272.0062719160924
33,-1907.6838971283287
34,5807.428129916545
35,-1035.3649388670456
36,-4949.394923807704
37,-2598.459794645314
38,4580.934087240137
39,-4605.988338665455
40,-2248.531130182557
41,4805.750769535196
42,-1226.5510877489578
43,1638.5653757684631
44,2971.3506764072226
45,-14844.955259892391
46,-17714.49034375418
47,13627.052786338376
48,-13607.318176293513
49,-3933.2708582732594
50,9122.019176226691
51,-5189.595676744473
52,-1277.539856109186
53,1050.2481767797144
54,8073.808436350315
55,2726.9123210137477
56,-5183.24205306184
57,-10418.699445263599
58,12995.115589326597
59,-8900.92062202515
60,-10771.31037775334
61,7733.661975408089
