,0
0,1369289.707347875
1,1367262.9220246107
2,1369171.4729864248
3,1371294.8413312645
4,1370761.2482538777
5,1370761.2482538777
6,1370761.2482538777
7,1370761.2482538777
8,1370877.9130316854
9,1368880.8799793555
10,1369677.6860926207
11,1373609.8565210465
12,1375871.7997109247
13,1375442.4371068007
14,1375442.4371068007
15,1375442.4371068007
16,1375442.4371068007
17,1375442.4371068007
18,1374181.2276554492
19,1374078.2651383593
20,1369103.662464094
21,1372907.3714636539
22,1371178.8016088794
23,1370803.5867287442
24,1370803.5867287442
25,1370803.5867287442
26,1370803.5867287442
27,1370803.5867287442
28,1370803.5867287442
29,1370803.5867287442
30,1370803.5867287442
31,1370803.5867287442
32,1370803.5867287442
33,1370803.5867287442
34,1370803.5867287442
35,1370803.5867287442
36,1370803.5867287442
37,1370803.5867287442
38,1370803.5867287442
39,1370803.5867287442
40,1370803.5867287442
41,1370803.5867287442
42,1370803.5867287442
43,1370803.5867287442
44,1370803.5867287442
45,1370803.5867287442
46,1370803.5867287442
47,1370803.5867287442
48,1370803.5867287442
49,1370803.5867287442
50,1370803.5867287442
51,1370803.5867287442
52,1370803.5867287442
53,1370803.5867287442
54,1370803.5867287442
55,1370803.5867287442
56,1370803.5867287442
57,1370803.5867287442
58,1370803.5867287442
59,1370803.5867287442
60,1370803.5867287442
61,1370803.5867287442
62,1370803.5867287442
