,0
0,597.045510038035
1,5419.893961031921
2,2759.06624431978
3,-10338.184240315575
4,10212.649088247912
5,5582.470796294976
6,3898.152670228388
7,4169.830352167599
8,3420.4888894269243
9,-5055.678170280298
10,-1834.0082249073312
11,-2313.381349103991
12,13900.324881728273
13,6075.471714993706
14,6192.568329086294
15,-9820.16031936626
16,-9352.20735767018
17,12849.675679512788
18,-5284.2360780555755
19,-1225.7779092888813
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,-385.2899683669675
35,1468.9952969097067
36,3987.826820763992
37,150.43314624764025
38,2582.161455946509
39,-3505.928705608938
40,-918.1890396398958
41,0.0
42,288.87843930046074
43,-1272.248482152354
44,-1623.3296560728922
45,1171.1357870518696
46,4378.222407917492
47,-769.6682036141865
48,0.0
49,0.0
50,0.0
51,763.7621416952461
52,-154.39915211335756
53,1194.9847585898824
54,271.17899374640547
55,-2732.190497873118
56,-2792.1759021680336
57,-1001.5053479191847
58,1858.2301653181203
59,-883.573039377341
60,0.0
61,0.0
