,0
0,-125.71998544433154
1,1908.5509618141223
2,2123.3683448396623
3,-533.5930773867294
4,0.0
5,0.0
6,0.0
7,116.66477780765854
8,-1997.0330523299053
9,796.8061132652219
10,3932.170428425772
11,2261.9431898782495
12,-429.3626041240059
13,0.0
14,0.0
15,0.0
16,0.0
17,-1261.2094513515476
18,-102.96251708990894
19,-4974.602674265159
20,3803.708999559749
21,-1728.5698547745124
22,-375.2148801351432
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
