,0
0,1181625.9238227431
1,1191049.5589990588
2,1203069.1486812946
3,1201866.1123382815
4,1201866.1123382815
5,1201866.1123382815
6,1201866.1123382815
7,1201866.1123382815
8,1201866.1123382815
9,1201866.1123382815
10,1201866.1123382815
11,1201866.1123382815
12,1201866.1123382815
13,1201866.1123382815
14,1201866.1123382815
15,1201866.1123382815
16,1201866.1123382815
17,1201866.1123382815
18,1201866.1123382815
19,1201866.1123382815
20,1201866.1123382815
21,1201866.1123382815
22,1201866.1123382815
23,1201866.1123382815
24,1201866.1123382815
25,1201866.1123382815
26,1201866.1123382815
27,1201866.1123382815
28,1201866.1123382815
29,1201866.1123382815
30,1201866.1123382815
31,1201866.1123382815
32,1201866.1123382815
33,1201866.1123382815
34,1201866.1123382815
35,1201866.1123382815
36,1201866.1123382815
37,1201866.1123382815
38,1201866.1123382815
39,1201866.1123382815
40,1201866.1123382815
41,1201866.1123382815
42,1201866.1123382815
43,1201866.1123382815
44,1201866.1123382815
45,1201866.1123382815
46,1201866.1123382815
47,1201866.1123382815
48,1201866.1123382815
49,1201866.1123382815
50,1201866.1123382815
51,1199782.9183382813
52,1201964.6433382814
53,1202725.1963382813
54,1181073.4413382811
55,1169770.0583382812
56,1190433.9043382814
57,1176456.2803382813
58,1177107.9872582816
59,1191710.5872582814
60,1167017.2672582814
61,1192351.1872582815
62,1198149.0672582814
