,0
0,1068612.7199736508
1,1087701.4228047964
2,1086057.0302519912
3,1092512.5662738692
4,1084758.9748852581
5,1079835.2336439334
6,1080652.765712115
7,1076887.7342294082
8,1080283.200511357
9,1078297.1898042145
10,1074002.0482316662
11,1067906.2220990632
12,1073763.7529073518
13,1072607.6419055343
14,1077485.2571246498
15,1085372.1311024535
16,1084129.3526280576
17,1074554.322702559
18,1065912.3610028618
19,1059368.3728767147
20,1060876.935225265
21,1061939.3796420717
22,1075611.153939217
23,1075663.9536107099
24,1072776.99965648
25,1077130.2618399456
26,1092603.9664933924
27,1100839.2305446793
28,1107697.952989357
29,1110618.9437684736
30,1116504.7427161604
31,1109338.1764327702
32,1112837.0407575949
33,1121435.3396047167
34,1122977.4087999759
35,1119197.793974105
36,1117647.4900950294
37,1121549.646545287
38,1118434.7416262974
39,1133886.9195280254
40,1126657.1511212569
41,1122250.8248977542
42,1120408.5492083516
43,1115380.0632291273
44,1108991.126567342
45,1109086.1887858256
46,1109765.943848188
47,1108244.7718776031
48,1106961.1906747764
49,1112144.6226855686
50,1111382.572001962
51,1106254.5900833893
52,1108040.8025769794
53,1091644.4666787672
54,1069847.6563458475
55,1077144.6302130292
56,1078294.736351762
57,1068607.61840745
58,1080139.536547411
59,1080848.3435632999
60,1081202.5905446731
61,1076619.6344914683
62,1075181.809403671
