,0
0,8249.792803479126
1,-1644.3925528051332
2,6455.5360218780115
3,-7753.591388611123
4,-4923.741241324693
5,817.5320681815501
6,-3765.0314827067778
7,3395.466281948844
8,-1986.01070714253
9,-4295.141572548309
10,-6095.82613260299
11,5857.530808288604
12,-1156.1110018175095
13,4877.615219115512
14,7886.873977803625
15,-1242.7784743958618
16,-9575.029925498646
17,-8641.961699697189
18,-6543.988126147073
19,1508.5623485504184
20,1062.4444168065675
21,13671.774297145428
22,52.79967149277218
23,-2886.95395422983
24,4353.262183465529
25,15473.704653446795
26,8235.26405128697
27,6858.722444677725
28,2920.990779116517
29,5885.798947686795
30,-7166.566283390159
31,3498.8643248246517
32,8598.298847121885
33,1542.0691952591296
34,-3779.6148258708417
35,-1550.3038790756837
36,3902.1564502576366
37,-3114.9049189896323
38,15452.177901728079
39,-7229.768406768562
40,-4406.326223502634
41,-1842.2756894025952
42,-5028.485979224322
43,-6388.936661785236
44,95.06221848353744
45,679.755062362412
46,-1521.1719705848955
47,-1283.5812028266955
48,5183.432010792196
49,-762.0506836066488
50,-5127.981918572681
51,1786.2124935900792
52,-16396.335898212157
53,-21796.810332919704
54,7296.973867181689
55,1150.10613873275
56,-9687.117944312049
57,11531.918139961082
58,708.8070158888586
59,354.2469813732896
60,-4582.9560532048345
61,-1437.8250877973624
