,0
0,1198149.0672582814
1,1186239.1743130782
2,1186936.252760413
3,1207745.1226522047
4,1196833.5512038355
5,1208795.7614006049
6,1201908.9383438828
7,1209221.3409585166
8,1217114.5209939138
9,1217488.503265635
10,1216372.0637909723
11,1215155.692961182
12,1215155.692961182
13,1215155.692961182
14,1215155.692961182
15,1215155.692961182
16,1215155.692961182
17,1215155.692961182
18,1215155.692961182
19,1215155.692961182
20,1215155.692961182
21,1215155.692961182
22,1215155.692961182
23,1215155.692961182
24,1215155.692961182
25,1215155.692961182
26,1215155.692961182
27,1215155.692961182
28,1215155.692961182
29,1215293.5515384106
30,1215142.7137147612
31,1214697.8786056817
32,1216913.338459917
33,1213296.1020332538
34,1213131.8984053608
35,1210200.9591694458
36,1208827.7190178905
37,1193994.2985185822
38,1205271.7173079858
39,1196749.0792279905
40,1205633.6871943194
41,1213541.282689553
42,1211823.5793945342
43,1227127.2376544937
44,1232764.4303339287
45,1239120.9583677184
46,1242122.387631663
47,1241146.883451863
48,1239167.605996108
49,1240782.7278237806
50,1240502.0059270118
51,1235483.9915579828
52,1224752.432075863
53,1226083.2922427526
54,1220494.2772319955
55,1222286.710801935
56,1208582.5415876945
57,1207270.702753979
58,1197723.6865444528
59,1196299.3604335901
60,1195904.7898299953
61,1194708.887863496
62,1194708.887863496
