,0
0,1067390.9931428712
1,1063230.0692663651
2,1046783.1950184787
3,1047204.7154952814
4,1047795.3448290607
5,1059557.8284513664
6,1075103.9591454668
7,1078184.7061461876
8,1072081.4792398172
9,1075213.7601082723
10,1080190.3687040224
11,1085224.4418499456
12,1079359.3257772122
13,1078720.7216606245
14,1075411.8336954557
15,1077989.6924824817
16,1077790.2860595013
17,1062801.5756850746
18,1059060.1056271666
19,1068232.8195601122
20,1058219.8413778837
21,1050146.7020324506
22,1048331.2881761777
23,1051432.593360204
24,1047626.0007309436
25,1062238.2417356495
26,1046818.161762284
27,1048711.519713778
28,1036341.7204677745
29,1044711.7033085802
30,1033899.5010453432
31,1040322.1078825289
32,1030548.5108157041
33,1027799.0404770529
34,1027202.4461470642
35,1041516.3620970052
36,1049991.3805682324
37,1046457.6563913813
38,1049545.5872340929
39,1043813.6391228394
40,1044075.7049884712
41,1040170.0723755162
42,1030854.2151578554
43,1038473.2506984929
44,1037699.453017448
45,1038669.4731067951
46,1037407.632866729
47,1028422.5601161115
48,1023303.5876786901
49,1013241.591761723
50,1010850.7197426774
51,1012725.1081793637
52,1011276.4051314058
53,1020407.8054939312
54,1025405.7077724041
55,1018599.9241416302
56,1033696.8883840643
57,994151.2089676127
58,976298.2406776076
59,995886.9438155009
60,1016843.0910987364
61,1030182.43677581
62,1028440.6402138745
