,0
0,1067479.2849784973
1,1059810.6628314054
2,1065422.474634543
3,1065937.5911145941
4,1065704.5796415482
5,1071564.1905272102
6,1073972.7481446532
7,1079696.5207820684
8,1078157.1025121678
9,1082778.9268389074
10,1082747.6589154718
11,1083397.7075174474
12,1083194.059227414
13,1081578.9153556388
14,1087628.8452317566
15,1085075.1354775047
16,1076762.7152264144
17,1075685.9660293781
18,1075949.2106885272
19,1077329.825233753
20,1080537.4382470846
21,1080204.6637208501
22,1080995.6972518582
23,1082402.0833302736
24,1079637.0616410591
25,1081170.785410567
26,1071514.2900906287
27,1071652.9437794266
28,1080088.2431627898
29,1081915.8355925991
30,1083734.0933761266
31,1069628.3376634086
32,1065769.5116560915
33,1068104.4495597722
34,1075957.4406202561
35,1072385.6822865142
36,1072176.0043787167
37,1074058.5463910284
38,1074738.3179116703
39,1076428.0309107515
40,1075344.2914504465
41,1078510.7104428473
42,1080060.7072902354
43,1071904.6321274582
44,1074258.4418261866
45,1076592.0997131902
46,1071950.0137387712
47,1087813.6590518556
48,1080085.6861061393
49,1080790.4725720442
50,1080581.2339617072
51,1080600.6579162362
52,1080515.7364303353
53,1083731.5913435891
54,1087394.3369566873
55,1081662.0494326164
56,1079952.3202268747
57,1072245.955937591
58,1069280.8383847573
59,1071774.3156805946
60,1079399.9249170069
61,1078722.602764335
62,1083825.833243499
