,0
0,1194708.887863496
1,1195305.9333735341
2,1200725.827334566
3,1203484.8935788858
4,1193146.7093385702
5,1203359.3584268182
6,1208941.8292231131
7,1212839.9818933415
8,1217009.8122455091
9,1220430.301134936
10,1215374.6229646557
11,1213540.6147397484
12,1211227.2333906444
13,1225127.5582723727
14,1231203.0299873664
15,1237395.5983164527
16,1227575.4379970864
17,1218223.2306394163
18,1231072.906318929
19,1225788.6702408735
20,1224562.8923315846
21,1224562.8923315846
22,1224562.8923315846
23,1224562.8923315846
24,1224562.8923315846
25,1224562.8923315846
26,1224562.8923315846
27,1224562.8923315846
28,1224562.8923315846
29,1224562.8923315846
30,1224562.8923315846
31,1224562.8923315846
32,1224562.8923315846
33,1224562.8923315846
34,1224562.8923315846
35,1224177.6023632176
36,1225646.5976601273
37,1229634.4244808913
38,1229784.857627139
39,1232367.0190830855
40,1228861.0903774765
41,1227942.9013378366
42,1227942.9013378366
43,1228231.779777137
44,1226959.5312949847
45,1225336.2016389119
46,1226507.3374259637
47,1230885.5598338812
48,1230115.891630267
49,1230115.891630267
50,1230115.891630267
51,1230115.891630267
52,1230879.6537719623
53,1230725.254619849
54,1231920.2393784388
55,1232191.4183721852
56,1229459.227874312
57,1226667.051972144
58,1225665.5466242249
59,1227523.776789543
60,1226640.2037501656
61,1226640.2037501656
62,1226640.2037501656
