,0
0,-33530.77620600443
1,6396.615856749471
2,24802.895520408172
3,-11523.54339480889
4,20052.20484156534
5,-11164.35049815569
6,10738.220500172349
7,8562.525225330144
8,-14337.482796335127
9,-4556.093838736415
10,-1438.723308562301
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,449.5952857627999
29,-151.623605071567
30,337.0873159035109
31,4579.723126039142
32,-4885.25914566475
33,1480.6284197405912
34,-3309.4899185916875
35,1225.0091042115819
36,-17215.23077280121
37,14992.00447256118
38,-16756.898864080897
39,9544.990825143876
40,9214.087653570343
41,-2898.2054022063967
42,27858.243560645962
43,9180.850695089903
44,6803.605997119099
45,3337.5800604152028
46,-2314.232507314533
47,-9336.177546339575
48,2105.661785721779
49,-3476.0701613088604
50,-10927.563507094514
51,-18998.134167861892
52,2129.7499525882304
53,-11530.668005356798
54,9850.817169432528
55,-24608.79320679675
56,667.1067112397868
57,-10304.849701852538
58,-732.7650524096098
59,1605.315343809314
60,-1405.1774850878865
61,0.0
