,0
0,5516.831961911172
1,26685.170807872666
2,-1439.6430507085752
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,-3468.6502612214535
51,898.0903232432902
52,-1395.78342022188
53,-22106.670237585437
54,-17150.839139385615
55,31615.868067577016
56,-17639.9168572193
57,-1011.0836436045356
58,15977.782254740363
59,-28227.822882412234
60,19266.369821472093
61,15511.9999816895
