,0
0,1399185.9635947994
1,1412992.7257299316
2,1439677.8965378043
3,1438238.2534870957
4,1438238.2534870957
5,1438238.2534870957
6,1438238.2534870957
7,1438238.2534870957
8,1438238.2534870957
9,1438238.2534870957
10,1438238.2534870957
11,1438238.2534870957
12,1438238.2534870957
13,1438238.2534870957
14,1438238.2534870957
15,1438238.2534870957
16,1438238.2534870957
17,1438238.2534870957
18,1438238.2534870957
19,1438238.2534870957
20,1438238.2534870957
21,1438238.2534870957
22,1438238.2534870957
23,1438238.2534870957
24,1438238.2534870957
25,1438238.2534870957
26,1438238.2534870957
27,1438238.2534870957
28,1438238.2534870957
29,1438238.2534870957
30,1438238.2534870957
31,1438238.2534870957
32,1438238.2534870957
33,1438238.2534870957
34,1438238.2534870957
35,1438238.2534870957
36,1438238.2534870957
37,1438238.2534870957
38,1438238.2534870957
39,1438238.2534870957
40,1438238.2534870957
41,1438238.2534870957
42,1438238.2534870957
43,1438238.2534870957
44,1438238.2534870957
45,1438238.2534870957
46,1438238.2534870957
47,1438238.2534870957
48,1438238.2534870957
49,1438238.2534870957
50,1438238.2534870957
51,1434769.6032258742
52,1435667.6935491175
53,1434271.9101288957
54,1412165.2398913102
55,1395014.4007519246
56,1426630.2688195016
57,1408990.3519622823
58,1407979.2683186778
59,1423957.0505734181
60,1395729.227691006
61,1414995.597512478
62,1430507.5974941675
