,0
0,1099973.9217778316
1,1088238.7877976
2,1095963.109049217
3,1093402.8048368762
4,1088827.7463753063
5,1099569.4295929007
6,1086559.6944692316
7,1083500.511006663
8,1079643.9436927626
9,1080910.1538276754
10,1080371.593490977
11,1075816.6905350792
12,1079481.8122336129
13,1090370.9070266844
14,1085289.8873241672
15,1092515.476302217
16,1091805.0033246367
17,1101185.2196098983
18,1099253.7905533414
19,1089793.9627098085
20,1089377.9330462962
21,1086220.36055443
22,1078266.7067104708
23,1075486.9420854165
24,1075359.7473654915
25,1097030.2653706076
26,1094822.7820153898
27,1118203.9149178842
28,1135333.9533774713
29,1134941.5619015992
30,1140768.3710360203
31,1145493.3158105093
32,1138578.3548253411
33,1137448.2559703165
34,1136867.429314834
35,1145854.9504229329
36,1151451.2981382792
37,1159040.4767978042
38,1162252.0665835468
39,1163375.2633327611
40,1162371.125070005
41,1159030.0214937588
42,1160463.6758154782
43,1159633.4127178788
44,1159649.2033548225
45,1161725.6288646755
46,1177275.0557610407
47,1176763.6671635855
48,1186172.1710493963
49,1187006.1489711625
50,1194620.027175476
51,1179318.2173857945
52,1180176.7543299075
53,1181625.7884874053
54,1185235.8796938127
55,1190420.977969229
56,1189255.1274408144
57,1185837.3611363838
58,1186517.5735904095
59,1187199.3859824939
60,1177190.8619132468
61,1176672.719639022
62,1170636.0170765729
