,0
0,1170636.0170765729
1,1178927.7095567088
2,1177315.7267437752
3,1178677.2146598047
4,1173197.633167833
5,1177504.581553846
6,1185496.2475994814
7,1182750.9679995333
8,1182314.6154759866
9,1180874.0413703064
10,1181684.6846947363
11,1177812.423683971
12,1176273.3248068066
13,1171003.5290483402
14,1174874.608844249
15,1186810.1307273402
16,1184285.9004100354
17,1187183.755905776
18,1182556.679062557
19,1175970.3623064007
20,1174149.79364308
21,1170572.6815081504
22,1179542.527736094
23,1179390.8832860338
24,1183008.492323105
25,1179329.7962349423
26,1186705.627688335
27,1195353.930959073
28,1201992.1886442052
29,1207155.088261349
30,1211445.1992910656
31,1214713.0536491282
32,1219291.8592604175
33,1224064.491379842
34,1224152.4662789695
35,1225264.767072997
36,1224209.5040190765
37,1223395.4630927853
38,1219674.889326555
39,1236074.419721541
40,1227649.85150059
41,1227297.127290469
42,1223386.353700614
43,1221907.9107846764
44,1217545.2699091795
45,1219560.3885529966
46,1220164.2451586558
47,1219975.424787744
48,1219794.2210506226
49,1222247.050199544
50,1223001.2811502574
51,1221624.2238518714
52,1216725.6866757015
53,1198666.5705691
54,1196623.9690087624
55,1197206.021888168
56,1192949.4753573923
57,1187672.5641038262
58,1197504.9109940499
59,1193450.0096390932
60,1199165.9028794789
61,1194855.0082409533
62,1193984.571844948
