,0
0,-10803.443315148354
1,4305.064237286104
2,-1067.2447093545925
3,-1860.1755131029058
4,5709.017154184636
5,-699.0030622160994
6,5995.717865046579
7,-2578.5376551030204
8,2160.3821576959454
9,-2575.638601291226
10,2019.7313177678734
11,-2315.2032299020793
12,-4530.863423327915
13,-1138.5965104724746
14,807.7411148222163
15,3607.613042912679
16,-1199.2690624406096
17,69.28900750237517
18,370.28311077761464
19,-311.3187007268425
20,-789.0153655791655
21,3932.253605459351
22,1309.3828795263544
23,-2529.822155168513
24,-2383.8994602607563
25,-6252.619728864636
26,1304.1210083677433
27,4829.711712112883
28,-3637.6918222932145
29,4401.855186474975
30,-15598.952661428833
31,-4551.024099442642
32,2885.4648388533387
33,10633.311643599765
34,-3209.3907219241373
35,-3663.1579221407883
36,437.4768550118897
37,2278.9964028657414
38,4967.495375212748
39,2671.006727702217
40,2795.597850320395
41,2546.1727476473898
42,-13921.710874384502
43,3152.048275090987
44,3505.7990433683153
45,4240.985390898073
46,8579.158861990785
47,8678.049178438727
48,2124.975196321495
49,6633.694371014135
50,360.75331018143333
51,4210.324725360377
52,1856.2419251357205
53,8091.4655545484275
54,1008.1684968355112
55,1976.9189561633393
56,-2374.9498246842995
57,-36.702952078776434
58,4242.424250888638
59,756.766780620208
60,2728.476310411701
61,8359.121576582547
