,0
0,1403796.8373748113
1,1403946.2145278596
2,1405757.7778701752
3,1406826.9668224824
4,1404665.765836963
5,1407303.3262108245
6,1408366.5254197982
7,1406493.1320052354
8,1404990.8058778082
9,1409101.2618736392
10,1406811.1918507211
11,1404692.9504860207
12,1404486.2749972702
13,1411010.5880670147
14,1416671.3892054926
15,1420664.2066084906
16,1420201.9312227573
17,1416437.300386219
18,1414420.9013966136
19,1408444.784556239
20,1407087.1656557582
21,1407087.1656557582
22,1407087.1656557582
23,1407087.1656557582
24,1407087.1656557582
25,1407087.1656557582
26,1407087.1656557582
27,1407087.1656557582
28,1407087.1656557582
29,1407087.1656557582
30,1407087.1656557582
31,1407087.1656557582
32,1407087.1656557582
33,1407087.1656557582
34,1407087.1656557582
35,1406697.7545336774
36,1408176.4454239304
37,1411832.5607489576
38,1412555.7694710828
39,1413031.8444402018
40,1410325.3446813056
41,1409746.2916515302
42,1409746.2916515302
43,1409688.328513434
44,1409172.0001903183
45,1408610.0787112345
46,1406881.619726645
47,1408433.7926352974
48,1408075.1869071324
49,1408075.1869071324
50,1408075.1869071324
51,1408075.1869071324
52,1408562.149675843
53,1408446.8211236703
54,1409509.1761617544
55,1410258.143613946
56,1407421.8739335742
57,1405423.0322042045
58,1403160.94886682
59,1403706.4036635307
60,1403156.0414004792
61,1403156.0414004792
62,1403156.0414004792
