,0
0,1110082.1571207757
1,1109592.5506601422
2,1106405.4283613195
3,1118596.564761034
4,1124208.0074562232
5,1131681.043827467
6,1134099.763436164
7,1143908.3868815268
8,1142370.9554317473
9,1142272.16755797
10,1144212.3145636031
11,1144490.22389429
12,1140587.6853210193
13,1145788.0764125267
14,1139201.473025678
15,1129585.2270746597
16,1122545.3629755545
17,1116784.1853986543
18,1109858.7018488776
19,1098332.6327891871
20,1099820.1481154205
21,1102105.8751196875
22,1103881.0365735157
23,1111321.2960923535
24,1114323.583984301
25,1114498.6295878522
26,1104415.1209435004
27,1112731.3704777686
28,1115824.7894167132
29,1117409.9114493316
30,1114537.511671948
31,1115247.3699921123
32,1122044.9164497987
33,1116200.0917060722
34,1116528.9539334143
35,1117003.986217102
36,1115219.8369294303
37,1109279.437537941
38,1105589.8590761246
39,1113160.4989789429
40,1108184.2135807003
41,1104179.9886164465
42,1106858.2644412867
43,1110615.181913065
44,1118106.918344499
45,1119926.7115357793
46,1118914.8522775306
47,1093950.7916237703
48,1106191.7528676286
49,1085968.348412272
50,1076756.9559625806
51,1084393.0208376087
52,1075022.5550913492
53,1075914.5507000603
54,1068753.3364530532
55,1076259.2003772869
56,1082941.8590398827
57,1077692.152407769
58,1070398.7953055752
59,1079531.9895129767
60,1098233.1277148214
61,1089771.3274968136
62,1099973.9217778316
