,0
0,2312.2427750669885
1,-1611.9828129336238
2,1361.487916029524
3,-5479.581491971621
4,4306.948386012809
5,7991.666045635473
6,-2745.2795999480877
7,-436.3525235466659
8,-1440.5741056802217
9,810.6433244298678
10,-3872.261010765331
11,-1539.0988771643024
12,-5269.795758466469
13,3871.0797959088814
14,11935.52188309119
15,-2524.230317304842
16,2897.8554957406595
17,-4627.076843219111
18,-6586.316756156273
19,-1820.568663320737
20,-3577.1121349295136
21,8969.846227943664
22,-151.64445006032474
23,3617.6090370712336
24,-3678.6960881627165
25,7375.831453392748
26,8648.303270737873
27,6638.257685132325
28,5162.899617143674
29,4290.111029716674
30,3267.8543580626138
31,4578.805611289339
32,4772.632119424408
33,87.97489912761375
34,1112.300794027513
35,-1055.2630539205857
36,-814.0409262911417
37,-3720.5737662303727
38,16399.53039498604
39,-8424.568220950896
40,-352.7242101212032
41,-3910.773589854827
42,-1478.4429159376305
43,-4362.640875496902
44,2015.1186438170262
45,603.856605659239
46,-188.8203709118534
47,-181.20373712130822
48,2452.829148921417
49,754.2309507133905
50,-1377.0572983860038
51,-4898.537176169921
52,-18059.116106601432
53,-2042.6015603377018
54,582.0528794056736
55,-4256.546530775726
56,-5276.911253566155
57,9832.346890223678
58,-4054.9013549566735
59,5715.893240385689
60,-4310.894638525555
61,-870.4363960053306
