,0
0,1556866.8374188945
1,1554745.6497013436
2,1556577.1817413613
3,1555739.020577578
4,1555235.3927852055
5,1555235.3927852055
6,1555235.3927852055
7,1555235.3927852055
8,1556659.34996334
9,1554395.2922030916
10,1556914.7232200792
11,1559953.4274707392
12,1557981.1465589632
13,1557389.272908814
14,1557389.272908814
15,1557389.272908814
16,1557389.272908814
17,1557389.272908814
18,1555530.530299342
19,1555402.4246570875
20,1551194.6645268672
21,1554814.6667814564
22,1555738.792273851
23,1555412.2493447564
24,1555412.2493447564
25,1555412.2493447564
26,1555412.2493447564
27,1555412.2493447564
28,1555412.2493447564
29,1555412.2493447564
30,1555412.2493447564
31,1555412.2493447564
32,1555412.2493447564
33,1555412.2493447564
34,1555412.2493447564
35,1555412.2493447564
36,1555412.2493447564
37,1555412.2493447564
38,1555412.2493447564
39,1555412.2493447564
40,1555412.2493447564
41,1555412.2493447564
42,1555412.2493447564
43,1555412.2493447564
44,1555412.2493447564
45,1555412.2493447564
46,1555412.2493447564
47,1555412.2493447564
48,1555412.2493447564
49,1555412.2493447564
50,1555412.2493447564
51,1555412.2493447564
52,1555412.2493447564
53,1555412.2493447564
54,1555412.2493447564
55,1555412.2493447564
56,1555412.2493447564
57,1555412.2493447564
58,1555412.2493447564
59,1555412.2493447564
60,1555412.2493447564
61,1555412.2493447564
62,1555412.2493447564
