,0
0,1553680.5910801988
1,1552685.2727511767
2,1554282.7382234056
3,1554012.497987862
4,1553344.9101273199
5,1553233.7666050682
6,1553233.7666050682
7,1553233.7666050682
8,1553233.7666050682
9,1553233.7666050682
10,1553233.7666050682
11,1553233.7666050682
12,1553233.7666050682
13,1553233.7666050682
14,1553233.7666050682
15,1553233.7666050682
16,1553233.7666050682
17,1553233.7666050682
18,1553233.7666050682
19,1553233.7666050682
20,1553233.7666050682
21,1553233.7666050682
22,1553233.7666050682
23,1553233.7666050682
24,1553233.7666050682
25,1553233.7666050682
26,1553233.7666050682
27,1553233.7666050682
28,1553233.7666050682
29,1553233.7666050682
30,1553233.7666050682
31,1553233.7666050682
32,1553233.7666050682
33,1548584.5411969223
34,1540858.1967051234
35,1540599.4918841086
36,1540599.4918841086
37,1538832.8689592872
38,1538678.69634331
39,1538678.69634331
40,1538678.69634331
41,1538678.69634331
42,1538678.69634331
43,1538678.69634331
44,1538678.69634331
45,1538678.69634331
46,1538678.69634331
47,1538678.69634331
48,1538678.69634331
49,1538678.69634331
50,1538678.69634331
51,1538678.69634331
52,1538678.69634331
53,1538678.69634331
54,1538678.69634331
55,1538678.69634331
56,1538678.69634331
57,1538678.69634331
58,1538678.69634331
59,1538678.69634331
60,1538678.69634331
61,1538678.69634331
62,1538678.69634331
