,0
0,1338733.8281043295
1,1348392.090318299
2,1354822.8384915944
3,1353826.9939720086
4,1353798.4645943101
5,1358129.3049649645
6,1357825.893592418
7,1360819.919260493
8,1362666.4063423765
9,1365160.987432002
10,1362399.2526093381
11,1366322.4581781796
12,1370173.4396625594
13,1381840.7582245315
14,1382314.7143024884
15,1404095.5904216936
16,1398964.9825086135
17,1399324.7400170092
18,1400412.4180818908
19,1396086.3643970997
20,1394593.609167786
21,1397543.1966914407
22,1403058.5788585085
23,1404341.728087907
24,1400361.3551331405
25,1402763.9232086604
26,1403108.3999369799
27,1393821.9432391634
28,1394785.088030771
29,1395490.5679840161
30,1403461.4837908808
31,1390505.5576791805
32,1409841.1230500282
33,1403611.5185231608
34,1412291.460587457
35,1421834.5697301312
36,1418530.98879155
37,1419074.5919303163
38,1425038.3005903538
39,1441905.195168851
40,1448614.7884041665
41,1471906.4150595716
42,1468352.8264045157
43,1479324.8411688998
44,1470381.623008954
45,1469071.0931035418
46,1476280.2639539558
47,1486874.5499696827
48,1486169.949437397
49,1493509.680495904
50,1504622.8485768368
51,1496339.8278866152
52,1506062.2520406048
53,1519778.1226217248
54,1525003.4921834944
55,1529430.3918786093
56,1531010.6272203256
57,1532699.9706666213
58,1540963.7860137725
59,1542822.1191579332
60,1545286.6976358292
61,1538890.4235407242
62,1536816.815710847
