,0
0,1078623.1844277037
1,1070535.022669846
2,1070370.9108012763
3,1093238.875520782
4,1099594.2856759455
5,1109622.8173504884
6,1106678.95818677
7,1115187.6234960773
8,1118633.9867382976
9,1118478.5117287878
10,1119626.1259549388
11,1119910.0903906513
12,1115092.5643702303
13,1113769.2211700976
14,1106937.1160103455
15,1121699.9746606941
16,1132086.787280182
17,1130938.1507439553
18,1130578.2029829544
19,1126822.462716899
20,1118210.989802643
21,1123532.1468754853
22,1120012.9999681374
23,1130555.1157026775
24,1133836.6751962923
25,1132447.5320936786
26,1129975.3625014927
27,1138956.207740995
28,1136186.429443297
29,1143500.5810847173
30,1139767.0425095912
31,1140840.3391222171
32,1135689.6568329094
33,1136635.4237359336
34,1133411.251795956
35,1136366.4833307893
36,1130482.4559285291
37,1128684.9333651813
38,1124505.910298488
39,1130451.6127652726
40,1125190.6390477982
41,1119754.3482485276
42,1118035.9828634618
43,1122366.146034478
44,1121904.876439891
45,1125946.1273644466
46,1124456.9496395465
47,1095049.4386553557
48,1108438.1650646147
49,1088412.1207148698
50,1088478.9791800026
51,1097276.8708014288
52,1089306.2693662555
53,1091334.6809459503
54,1091959.4767235185
55,1105555.1727604386
56,1110135.4283957658
57,1100053.3802133137
58,1090968.316055086
59,1096286.4617311768
60,1112882.579263815
61,1107006.0319779254
62,1118042.4457300007
