,0
0,1564241.6986395316
1,1562227.3509634614
2,1562001.0102070943
3,1562001.0102070943
4,1562001.0102070943
5,1562001.0102070943
6,1562001.0102070943
7,1563462.4866621003
8,1561969.8966306904
9,1570438.6924266021
10,1566854.9223744827
11,1566283.2920529807
12,1566283.2920529807
13,1566283.2920529807
14,1566283.2920529807
15,1566283.2920529807
16,1566283.2920529807
17,1566283.2920529807
18,1566283.2920529807
19,1566283.2920529807
20,1566283.2920529807
21,1566283.2920529807
22,1566283.2920529807
23,1566283.2920529807
24,1566283.2920529807
25,1566283.2920529807
26,1566283.2920529807
27,1566283.2920529807
28,1566283.2920529807
29,1566283.2920529807
30,1566283.2920529807
31,1566283.2920529807
32,1566283.2920529807
33,1566283.2920529807
34,1566283.2920529807
35,1566283.2920529807
36,1566283.2920529807
37,1566283.2920529807
38,1566283.2920529807
39,1566283.2920529807
40,1566283.2920529807
41,1566283.2920529807
42,1566283.2920529807
43,1566283.2920529807
44,1566283.2920529807
45,1566283.2920529807
46,1566283.2920529807
47,1566283.2920529807
48,1566283.2920529807
49,1566283.2920529807
50,1566283.2920529807
51,1566283.2920529807
52,1566283.2920529807
53,1566283.2920529807
54,1566283.2920529807
55,1566283.2920529807
56,1566283.2920529807
57,1572266.8958953526
58,1572137.400020008
59,1572137.400020008
60,1572137.400020008
61,1572137.400020008
62,1572137.400020008
