,0
0,1541440.8479164066
1,1540288.8475053753
2,1542273.8447939644
3,1541749.789194312
4,1540282.3594448627
5,1540003.8279532557
6,1540003.8279532557
7,1540003.8279532557
8,1540003.8279532557
9,1540003.8279532557
10,1540003.8279532557
11,1540003.8279532557
12,1540003.8279532557
13,1540003.8279532557
14,1540003.8279532557
15,1540003.8279532557
16,1540003.8279532557
17,1540003.8279532557
18,1540003.8279532557
19,1540003.8279532557
20,1540003.8279532557
21,1540003.8279532557
22,1540003.8279532557
23,1540003.8279532557
24,1540003.8279532557
25,1540003.8279532557
26,1540003.8279532557
27,1540003.8279532557
28,1540003.8279532557
29,1540003.8279532557
30,1540003.8279532557
31,1540003.8279532557
32,1540003.8279532557
33,1528848.1125461366
34,1511382.4807554563
35,1510890.332831033
36,1510890.332831033
37,1508076.837008727
38,1507845.084617503
39,1507845.084617503
40,1507845.084617503
41,1507845.084617503
42,1507845.084617503
43,1507845.084617503
44,1507845.084617503
45,1507845.084617503
46,1507845.084617503
47,1507845.084617503
48,1507845.084617503
49,1507845.084617503
50,1507845.084617503
51,1507845.084617503
52,1507845.084617503
53,1507845.084617503
54,1507845.084617503
55,1507845.084617503
56,1507845.084617503
57,1507845.084617503
58,1507845.084617503
59,1507845.084617503
60,1507845.084617503
61,1507845.084617503
62,1507845.084617503
