,0
0,1536816.815710847
1,1549338.4047519504
2,1565677.3522074025
3,1564111.6926013366
4,1564111.6926013366
5,1564111.6926013366
6,1564111.6926013366
7,1564111.6926013366
8,1564111.6926013366
9,1564111.6926013366
10,1564111.6926013366
11,1564111.6926013366
12,1564111.6926013366
13,1564111.6926013366
14,1564111.6926013366
15,1564111.6926013366
16,1564111.6926013366
17,1564111.6926013366
18,1564111.6926013366
19,1564111.6926013366
20,1564111.6926013366
21,1564111.6926013366
22,1564111.6926013366
23,1564111.6926013366
24,1564111.6926013366
25,1564111.6926013366
26,1564111.6926013366
27,1564111.6926013366
28,1564111.6926013366
29,1564111.6926013366
30,1564111.6926013366
31,1564111.6926013366
32,1564111.6926013366
33,1564111.6926013366
34,1564111.6926013366
35,1564111.6926013366
36,1564111.6926013366
37,1564111.6926013366
38,1564111.6926013366
39,1564111.6926013366
40,1564111.6926013366
41,1564111.6926013366
42,1564111.6926013366
43,1564111.6926013366
44,1564111.6926013366
45,1564111.6926013366
46,1564111.6926013366
47,1564111.6926013366
48,1564111.6926013366
49,1564111.6926013366
50,1564111.6926013366
51,1561709.1515281321
52,1562700.6130420459
53,1560847.028277969
54,1544222.9533622796
55,1526197.3150769526
56,1554398.8325145978
57,1536758.64200143
58,1538831.2020627873
59,1553291.9806827498
60,1523002.6832994034
61,1543915.5364484508
62,1558584.8003181587
