,0
0,1000000.0
1,999404.0768908203
2,996943.7116014917
3,993537.7170709046
4,991334.7153338627
5,991944.7634449222
6,994778.8517556782
7,983884.8540939664
8,989882.9830140877
9,977179.3492123677
10,978261.7071939027
11,968124.1603653305
12,971317.824982337
13,984310.6295881518
14,970125.8619007058
15,985592.8017262788
16,973103.2180552789
17,978678.4042712781
18,998646.5525212985
19,997113.4131992649
20,978133.0680700582
21,987353.9450536037
22,995637.5180711916
23,980758.8205774219
24,966868.7122883357
25,971180.1677479451
26,966172.528362943
27,959164.4160073217
28,978620.1297313414
29,989666.2634296231
30,1006499.7291282738
31,1000982.8018948205
32,1002303.7391283921
33,1020023.5390567611
34,1013723.2307492939
35,1020566.8792702531
36,1033996.875661995
37,1030288.7871052664
38,1021380.8825886255
39,1035763.6567851148
40,1035987.7620902042
41,1043613.107432151
42,1043672.9827905208
43,1050087.4791362283
44,1045635.2809716035
45,1046739.6615650345
46,1043539.394730779
47,1057952.240886856
48,1059677.3413998499
49,1060276.223007856
50,1068222.8154975036
51,1078153.1834140664
52,1081461.280054242
53,1079830.15223678
54,1075692.0168980449
55,1071124.5446043867
56,1074059.2802653748
57,1077304.837048053
58,1085117.8065984426
59,1091386.095049035
60,1091927.4466765462
61,1102187.7396114524
62,1099264.0884021968
