,0
0,-595.9231091797119
1,-2460.36528932862
2,-3405.994530587108
3,-2203.0017370418645
4,610.0481110594701
5,2834.088310756022
6,-10893.997661711765
7,5998.128920121235
8,-12703.633801719989
9,1082.357981535024
10,-10137.546828572173
11,3193.664617006434
12,12992.804605814861
13,-14184.767687445972
14,15466.939825573005
15,-12489.583670999971
16,5575.186215999187
17,19968.14825002046
18,-1533.1393220336176
19,-18980.34512920666
20,9220.876983545488
21,8283.573017587885
22,-14878.697493769694
23,-13890.10828908626
24,4311.455459609395
25,-5007.639385002083
26,-7008.112355621299
27,19455.713724019704
28,11046.133698281716
29,16833.46569865069
30,-5516.927233453258
31,1320.9372335715452
32,17719.799928369
33,-6300.308307467145
34,6843.648520959192
35,13429.996391741908
36,-3708.088556728675
37,-8907.904516640818
38,14382.774196489248
39,224.10530508938245
40,7625.345341946813
41,59.8753583697835
42,6414.496345707565
43,-4452.1981646248605
44,1104.3805934310658
45,-3200.2668342555407
46,14412.84615607711
47,1725.1005129937548
48,598.8816080060787
49,7946.592489647679
50,9930.367916562827
51,3308.0966401754413
52,-1631.1278174619656
53,-4138.135338735068
54,-4567.472293658182
55,2934.735660988139
56,3245.5567826782353
57,7812.969550389564
58,6268.28845059243
59,541.3516275112052
60,10260.292934906203
61,-2923.6512092556804
