,0
0,629.0800503899809
1,1761.7812385540456
2,2375.1219089641236
3,-3419.05966983689
4,4842.5048648060765
5,4442.9645501805935
6,-938.4489168124273
7,-2184.965953274397
8,3649.3523374213837
9,-6845.33580373344
10,1170.4197187770624
11,-2137.6145865770523
12,9441.388090463122
13,15979.051739712246
14,8026.7558121252805
15,-10365.501250988804
16,-11881.02064696746
17,14466.654716778314
18,-2504.663206895115
19,-1566.1241806680337
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,-558.3244885085151
35,972.7944706450216
36,3942.2461597037036
37,902.03355265758
38,1502.9825747683644
39,-2479.9199348080438
40,-597.3319520556834
41,0.0
42,-84.04953802912496
43,449.39319513132796
44,-1498.2403329294175
45,-1687.3103752559982
46,2076.8643057756126
47,-561.9230734498706
48,0.0
49,0.0
50,0.0
51,433.6308267668355
52,-129.87601256836206
53,1396.5897515448742
54,589.9889414932113
55,-1651.0276181050576
56,-3310.735403961269
57,-2084.4548445586115
58,2742.2143895644695
59,-685.3968696133234
60,0.0
61,0.0
