,0
0,1558584.8003181587
1,1538329.1957508852
2,1540707.9395510945
3,1561851.7845402027
4,1550912.3900220853
5,1561845.4117080227
6,1557670.8352430803
7,1570547.4949467795
8,1579477.430338826
9,1583235.9024201517
10,1571125.4379024229
11,1569554.3509028933
12,1569554.3509028933
13,1569554.3509028933
14,1569554.3509028933
15,1569554.3509028933
16,1569554.3509028933
17,1569554.3509028933
18,1569554.3509028933
19,1569554.3509028933
20,1569554.3509028933
21,1569554.3509028933
22,1569554.3509028933
23,1569554.3509028933
24,1569554.3509028933
25,1569554.3509028933
26,1569554.3509028933
27,1569554.3509028933
28,1569554.3509028933
29,1570276.5258710966
30,1570140.184297706
31,1569549.3577122958
32,1572068.63322524
33,1569769.7293353123
34,1569444.302612067
35,1566469.6920096166
36,1565675.510242745
37,1556601.1940735602
38,1566204.8284550682
39,1557317.1283390443
40,1562080.0610499436
41,1567603.3698806805
42,1566411.3444605996
43,1574323.9998142812
44,1578893.326189187
45,1583339.3377248691
46,1586735.7115512136
47,1584725.8612979078
48,1580974.90784069
49,1580125.3036307818
50,1580084.3291708282
51,1572170.324218376
52,1567553.4639599202
53,1561602.3067500445
54,1552874.8931338314
55,1565514.7180992982
56,1550243.8741187258
57,1548853.5814001763
58,1543492.2797601768
59,1540291.1277291062
60,1541160.3250092757
61,1539619.2101029053
62,1539619.2101029053
