,0
0,1000000.0
1,999997.0346751732
2,1000188.6516427111
3,997860.3293296788
4,998406.1112683434
5,996780.570872291
6,995178.6012868009
7,995679.7820842322
8,991032.7021272021
9,991570.692510192
10,992444.1692160678
11,986135.347174501
12,991514.6794554971
13,989111.2350106826
14,989467.8585496333
15,988613.1690720592
16,989460.4247857267
17,993244.9131611295
18,987394.0950668586
19,984135.786305729
20,982855.6683098839
21,986563.5443560896
22,984029.043699462
23,987230.8167530139
24,993323.7158613605
25,993108.7513540294
26,981621.9272976774
27,984954.39744018
28,986019.854329888
29,981912.5685530172
30,969266.7547405605
31,969704.5233962254
32,968646.2988491189
33,965378.6728022757
34,952998.2720218615
35,967812.104773824
36,961058.0524267063
37,957707.4756985867
38,954253.8803888296
39,940353.1282545613
40,936431.7304752339
41,944197.816456873
42,930578.9967366715
43,928999.0159305262
44,922956.7249451173
45,941719.9804024627
46,943847.985537332
47,955428.7539743651
48,959043.0801199896
49,956948.6762887922
50,966426.0273463782
51,971584.9912262545
52,963849.9473703452
53,957489.1614091662
54,985391.8673126204
55,977961.0433399911
56,983402.3304534479
57,990447.0768256586
58,981971.3253714989
59,970785.2515851324
60,977585.8594829754
61,984242.550703239
62,994512.5700562499
63,997652.9889106244
64,995683.4236357263
65,987680.4224950643
66,990242.3718827472
67,1003699.2106906201
68,1002632.1158220721
69,992759.7779510277
70,999754.4201128355
71,1004805.0554243578
72,1004703.2273541181
73,989575.8085818088
74,998483.9513101996
75,991901.5664366715
76,996632.4343293919
77,1001339.8975803766
78,999349.2006790708
79,1001495.7186980988
80,1013226.5140548467
81,1014190.4585969811
82,1015244.8131458865
83,1028961.565712312
84,1027633.7532031595
85,1031712.7903077279
86,1024865.0154559542
87,1039361.9224503587
88,1027409.7291474431
89,1029334.9405596524
90,1017264.965996641
91,1023687.7961289368
92,1020477.6299205176
93,1035386.5306000398
94,1030711.9782109163
95,1026163.145808303
96,1020676.2385830265
97,1019621.3755469015
98,1032588.6053958508
99,1019936.9157340599
100,1027623.0277859989
101,1034755.0587944479
102,1049067.1486267508
103,1053547.1893450432
104,1047063.4880979162
105,1057711.9254006664
106,1059421.299315619
107,1058352.8989958498
108,1060229.7630255893
109,1056178.7559995502
110,1054835.5081769507
111,1055948.2685845466
112,1039725.8094669771
113,1033120.4756333692
114,1031235.0900363806
115,1036051.4478427195
116,1034762.6476127008
117,1016386.5882342078
118,1015400.2987841523
119,1014814.854283968
120,1025093.7734366937
121,1024318.6876980448
122,1029242.3480106291
123,1024568.9262459292
124,1027079.2480821654
125,1008611.7010890855
126,1011948.0475672071
127,1000686.1103182173
128,1002150.7047753825
129,1004607.7903406525
130,1000205.8715478214
131,1015446.1834032641
132,1016037.0716730432
133,1034111.2826966962
134,1041826.0908564767
135,1047478.4350664091
136,1055763.286858091
137,1062246.1544539388
138,1061236.7658747293
139,1080214.9581926204
140,1084749.7566425013
141,1086435.9536960067
142,1085481.7904739324
143,1081743.4228598273
144,1089724.0176670456
145,1092104.1018770805
146,1105658.7531362155
147,1111127.8082831195
148,1109387.4831917258
149,1106158.9456157337
150,1113102.3107151317
151,1107438.446814253
152,1099154.400465525
153,1107880.7745833192
154,1110884.9481632719
155,1104235.0482098218
156,1090298.1207062611
157,1095755.1427315187
158,1100179.6920519504
159,1105386.4210706775
