,0
0,1315732.0036074033
1,1314656.1166074036
2,1314527.1756074035
3,1314527.1756074035
4,1314527.1756074035
5,1314527.1756074035
6,1314527.1756074035
7,1315604.0586074037
8,1314765.7436074035
9,1323964.7866074035
10,1323003.7226074035
11,1322504.3026074034
12,1322504.3026074034
13,1322504.3026074034
14,1322504.3026074034
15,1322504.3026074034
16,1322504.3026074034
17,1322504.3026074034
18,1322504.3026074034
19,1322504.3026074034
20,1322504.3026074034
21,1322504.3026074034
22,1322504.3026074034
23,1322504.3026074034
24,1322504.3026074034
25,1322504.3026074034
26,1322504.3026074034
27,1322504.3026074034
28,1322504.3026074034
29,1322504.3026074034
30,1322504.3026074034
31,1322504.3026074034
32,1322504.3026074034
33,1322504.3026074034
34,1322504.3026074034
35,1322504.3026074034
36,1322504.3026074034
37,1322504.3026074034
38,1322504.3026074034
39,1322504.3026074034
40,1322504.3026074034
41,1322504.3026074034
42,1322504.3026074034
43,1322504.3026074034
44,1322504.3026074034
45,1322504.3026074034
46,1322504.3026074034
47,1322504.3026074034
48,1322504.3026074034
49,1322504.3026074034
50,1322504.3026074034
51,1322504.3026074034
52,1322504.3026074034
53,1322504.3026074034
54,1322504.3026074034
55,1322504.3026074034
56,1322504.3026074034
57,1327322.5486074036
58,1327209.8686074037
59,1327209.8686074037
60,1327209.8686074037
61,1327209.8686074037
62,1327209.8686074037
