,0
0,1135905.95995392
1,1141755.5714260852
2,1135748.8421323716
3,1137038.3262131931
4,1129744.9079321497
5,1127874.208078751
6,1134855.567724441
7,1129546.694875878
8,1130147.5187684593
9,1126854.8024843216
10,1121722.9497725489
11,1112850.1506871113
12,1121726.8026376048
13,1119359.3029448239
14,1125508.0494668277
15,1137643.8366088606
16,1139093.394723997
17,1141899.1340168992
18,1129690.5332552942
19,1118032.3881697126
20,1114246.9987659573
21,1112624.7122662931
22,1128191.5485120222
23,1125424.7432960728
24,1126736.5283120023
25,1120166.0196405791
26,1128184.8346706585
27,1135521.764548499
28,1148177.1409481678
29,1152524.4923478032
30,1157725.287752726
31,1157527.6927414776
32,1160566.677982995
33,1163129.9342375144
34,1163016.9104893808
35,1161778.0484833957
36,1156885.450979356
37,1161497.2773728226
38,1158504.7445636478
39,1175959.727378253
40,1164464.103892405
41,1169005.067262561
42,1167014.1900267894
43,1165359.4578673774
44,1160207.5091603142
45,1157855.8560486466
46,1158477.2560773713
47,1156878.434882241
48,1154002.7074674806
49,1158625.8982878786
50,1160417.3131111125
51,1152118.0833917959
52,1154399.5741738612
53,1131504.5736653002
54,1128552.2252226407
55,1128008.2303591687
56,1120795.888216327
57,1116111.6649766474
58,1126378.9051731688
59,1123767.540891877
60,1130126.574542952
61,1126419.6591305858
62,1123918.8553613478
