,0
0,-317.3438991897274
1,-3880.2268931892468
2,-9117.458270326839
3,-4725.346603660379
4,1919.710598259815
5,2667.3208268828457
6,-21280.590948196943
7,12985.586202811333
8,-20085.9088268826
9,894.3830813081004
10,-17458.617515751626
11,8391.382814281387
12,15621.56122562266
13,-11117.613421842223
14,17086.368805880542
15,-7801.4605220521335
16,7625.4294029403245
17,22566.93450945092
18,759.0718121811515
19,-7369.735448544845
20,9056.989135913667
21,4406.386513651349
22,-13831.987014701474
23,-6520.126609660918
24,1503.8477077707648
25,-7320.552409240976
26,-13596.015628562891
27,20647.62412541255
28,11507.14221722167
29,12933.223624362494
30,-2495.428208820871
31,-936.0329102911055
32,11152.280117011629
33,-9595.720150437672
34,5649.670137430541
35,11559.758432802046
36,-4786.7217846787535
37,-6663.682489044382
38,21628.16058068676
39,1313.1698751396034
40,2722.679622354335
41,4292.275111243012
42,2577.361142534879
43,-4630.757446909207
44,3437.9675028364873
45,-1275.2903405340621
46,13802.50203720387
47,-256.0712031205185
48,4613.361152115278
49,6759.668427842902
50,6870.774971497012
51,4754.454449445009
52,828.9548694868572
53,-1953.260732073104
54,-4862.764659465989
55,2450.019318931969
56,2633.2302610259503
57,4184.647854785668
58,7958.735391538823
59,-1517.1298409840092
60,9580.358637864003
61,-1868.604659466073
