,0
0,82.58539015520364
1,2233.6831519277766
2,932.4361372955609
3,2874.761683612829
4,46.318236391525716
5,-2557.232761943713
6,4790.1326779189985
7,491.2913994868286
8,3064.1919826932717
9,7264.411377957556
10,-3779.422002509702
11,5333.659422132652
12,-1328.8902411102317
13,1800.9830935881473
14,-4120.697715185117
15,1492.492656348506
16,10441.136441831244
17,-367.1125012214761
18,503.6530813155696
19,6782.714856205741
20,8291.32430769829
21,-12.771457167807966
22,-9918.581487727351
23,-3603.577445325209
24,-2444.5188784543425
25,20687.100618011318
26,5874.62478225329
27,-8369.607799802674
28,24211.772609000327
29,-1982.0483954243828
30,5121.325168050826
31,-3771.606812328566
32,10335.104381638579
33,3327.6251856819727
34,-2520.5103014637716
35,1071.4936430263333
36,-1626.785255533643
37,6254.214979492826
38,-13834.927920764312
39,-3006.0318079744466
40,-8537.584403249668
41,-8631.112113804324
42,-1552.5247980759013
43,-1087.9491554084234
44,-18512.546818284318
45,8287.135450738948
46,-2421.852812979603
47,9397.69364807778
48,-3623.2032794938423
49,-1439.831088298466
50,-699.897722345544
51,4943.499291732209
52,-22452.363840833306
53,4924.185713805724
54,7274.829919650918
55,1968.290480124997
56,4380.625040089944
57,10247.34112815233
58,17663.216247064294
59,-15806.457221026765
60,-1320.6440077123698
61,0.0
