,0
0,-412.7124909113627
1,-3257.164619093528
2,15993.710400471231
3,5932.506105331471
4,10473.078432171606
5,4066.727806562092
6,9612.375449342187
7,408.31931072776206
8,886.4691113722511
9,-675.1252779082861
10,4637.91950236843
11,-5818.664877261035
12,6900.804244701518
13,-5942.038828277262
14,-3033.619659957709
15,-2962.499057594221
16,-4124.6168790566735
17,-2605.47825711919
18,-11288.351314054104
19,-1371.7705968075898
20,3372.532930846093
21,1706.8210132790264
22,8581.925898637623
23,-275.1904017305933
24,-396.8165008639917
25,-6447.530163407093
26,8659.582595381653
27,-1105.8176210261881
28,1147.6374657773413
29,-6343.778564881999
30,591.5585695169866
31,5658.052746005356
32,-8837.633494987851
33,-1367.7448853922542
34,127.27258558757603
35,-3279.84764451487
36,-3194.604747361969
37,-2626.8508273842745
38,8538.792683792068
39,-1764.5685247753281
40,-4116.159241748042
41,-336.4299498652108
42,3842.426587066613
43,8220.232241024729
44,4253.387835340574
45,-1167.3035756105091
46,-23603.42420667666
47,12605.714145975653
48,-21679.93891464686
49,-8671.361853508977
50,9427.626334371278
51,-11460.363640294177
52,1518.3616360498127
53,-4568.463490501512
54,10367.04280274827
55,4305.040035309736
56,-6806.016698737163
57,-7588.1023177194875
58,10763.945609779563
59,18663.478184714215
60,-8169.756038990105
61,9350.666006822838
