account_value,datadate,daily_return,Date
1357836.0541718465,20180529,-0.005862308276945782,2018-05-29
1364859.8717176612,20180530,0.005172802360221995,2018-05-30
1358856.1224318964,20180531,-0.004398802697751725,2018-05-31
1364430.5322264608,20180601,0.004102281104336525,2018-06-01
1370695.909102237,20180604,0.004591935410264147,2018-06-04
1370258.5948705073,20180605,-0.0003190454052031111,2018-06-05
1380606.3378893356,20180606,0.007551671675379179,2018-06-06
1386642.414996582,20180607,0.0043720479484936625,2018-06-07
1387504.0958982322,20180608,0.0006214153644306109,2018-06-08
1387288.683326977,20180611,-0.00015525184530407188,2018-06-11
1388973.1819974415,20180612,0.0012142380246515927,2018-06-12
1384433.7003961029,20180613,-0.0032682284007892193,2018-06-13
1385632.8314204742,20180614,0.0008661527265829694,2018-06-14
1379230.9087930964,20180615,-0.00462021574706406,2018-06-15
1372958.9240201963,20180618,-0.004547450853163104,2018-06-18
1357222.1159487679,20180619,-0.011461965683102204,2018-06-19
1358062.3275907582,20180620,0.0006190671608699017,2018-06-20
1346450.63192876,20180621,-0.008550193482354862,2018-06-21
1353070.4755507056,20180622,0.004916514178067377,2018-06-22
1334002.87823017,20180625,-0.014092094732001903,2018-06-25
1335592.3704928008,20180626,0.001191520864437301,2018-06-26
1328503.9503303105,20180627,-0.005307323041891077,2018-06-27
1331516.4679677805,20180628,0.0022676015654459203,2018-06-28
1332438.1026746598,20180629,0.0006921692138632807,2018-06-29
1331105.6658249972,20180702,-0.0009999990596095687,2018-07-02
1331105.6658249972,20180703,0.0,2018-07-03
1331105.6658249972,20180705,0.0,2018-07-05
1331650.4207984526,20180706,0.00040924998476188357,2018-07-06
1336392.2227215795,20180709,0.0035608458864779813,2018-07-09
1340321.215053985,20180710,0.0029399993995804508,2018-07-10
1332839.2694998132,20180711,-0.00558220333315429,2018-07-11
1339629.8180112985,20180712,0.005094799250650706,2018-07-12
1345521.5499034221,20180713,0.004398029823544869,2018-07-13
1347889.801926571,20180716,0.0017600996604765218,2018-07-16
1345991.1430337916,20180717,-0.0014086158156739748,2018-07-17
1349197.8078808314,20180718,0.0023823818333694735,2018-07-18
1346393.851619895,20180719,-0.002078239561729256,2018-07-19
1343385.345828517,20180720,-0.002234491629442892,2018-07-20
1338357.8376168413,20180723,-0.0037424170416084923,2018-07-23
1348926.5782242946,20180724,0.007896797336557349,2018-07-24
1357606.366203919,20180725,0.006434588894415949,2018-07-25
1365606.5904405108,20180726,0.005892889452899119,2018-07-26
1363095.3812419735,20180727,-0.001838896513912669,2018-07-27
1355242.6188326154,20180730,-0.005760977931128397,2018-07-30
1364733.129320875,20180731,0.007002812895918753,2018-07-31
1351130.963264047,20180801,-0.009966905444434349,2018-08-01
1349779.838919421,20180802,-0.0009999951014089126,2018-08-02
1349779.838919421,20180803,0.0,2018-08-03
1349779.838919421,20180806,0.0,2018-08-06
1349779.838919421,20180807,0.0,2018-08-07
1349779.838919421,20180808,0.0,2018-08-08
1349779.838919421,20180809,0.0,2018-08-09
1349779.838919421,20180810,0.0,2018-08-10
1349779.838919421,20180813,0.0,2018-08-13
1349779.838919421,20180814,0.0,2018-08-14
1349779.838919421,20180815,0.0,2018-08-15
1349779.838919421,20180816,0.0,2018-08-16
1349779.838919421,20180817,0.0,2018-08-17
1349779.838919421,20180820,0.0,2018-08-20
1349779.838919421,20180821,0.0,2018-08-21
1349779.838919421,20180822,0.0,2018-08-22
1348626.451311825,20180823,-0.0008545005447104792,2018-08-23
1350284.3262633085,20180824,0.0012293062692569912,2018-08-24
1354210.2556765159,20180827,0.0029074835105815655,2018-08-27
1353792.5319187627,20180828,-0.0003084629997462951,2018-08-28
1357606.2174146506,20180829,0.002817038361470736,2018-08-29
1352610.3451029256,20180830,-0.0036799126636580803,2018-08-30
1351400.553471675,20180831,-0.0008944125228900202,2018-08-31
1351400.553471675,20180904,0.0,2018-09-04
1351782.1754720723,20180905,0.0002823899985959777,2018-09-05
1351333.0013229982,20180906,-0.0003322829352423451,2018-09-06
1349887.00828687,20180907,-0.0010700493769577601,2018-09-07
1346377.457120609,20180910,-0.002599885134619506,2018-09-10
1348969.7894659394,20180911,0.001925412767140644,2018-09-11
1347960.000693007,20180912,-0.0007485629261810844,2018-09-12
1347960.000693007,20180913,0.0,2018-09-13
1347960.000693007,20180914,0.0,2018-09-14
1347960.000693007,20180917,0.0,2018-09-17
1349275.615966015,20180918,0.0009760046828777291,2018-09-18
1349074.1318477672,20180919,-0.00014932762132779942,2018-09-19
1350814.70911596,20180920,0.0012902013515068145,2018-09-20
1353187.381817027,20180921,0.0017564753219336815,2018-09-21
1348522.3983590994,20180924,-0.0034474039003109525,2018-09-24
1346868.5398533521,20180925,-0.001226422718495268,2018-09-25
1344208.9590036827,20180926,-0.00197464026441585,2018-09-26
1346661.6014319786,20180927,0.0018245990787875144,2018-09-27
1345435.4277368991,20180928,-0.0009105284458810203,2018-09-28
1345435.4277368991,20181001,0.0,2018-10-01
1345435.4277368991,20181002,0.0,2018-10-02
1345435.4277368991,20181003,0.0,2018-10-03
1343074.904394675,20181004,-0.0017544679540619779,2018-10-04
1342813.404584238,20181005,-0.00019470232790541608,2018-10-05
1342813.404584238,20181008,0.0,2018-10-08
1342813.404584238,20181009,0.0,2018-10-09
1342813.404584238,20181010,0.0,2018-10-10
1342813.404584238,20181011,0.0,2018-10-11
1345977.452123662,20181012,0.0023562823610652206,2018-10-12
1343857.129214108,20181015,-0.0015753034393024556,2018-10-15
1358286.601324705,20181016,0.010737355777570956,2018-10-16
1356019.0425409582,20181017,-0.0016694258645674198,2018-10-17
1355093.0566558978,20181018,-0.0006828708565369546,2018-10-18
1355093.0566558978,20181019,0.0,2018-10-19
1355093.0566558978,20181022,0.0,2018-10-22
1355093.0566558978,20181023,0.0,2018-10-23
1355093.0566558978,20181024,0.0,2018-10-24
1355093.0566558978,20181025,0.0,2018-10-25
1355093.0566558978,20181026,0.0,2018-10-26
1355093.0566558978,20181029,0.0,2018-10-29
1355093.0566558978,20181030,0.0,2018-10-30
1355093.0566558978,20181031,0.0,2018-10-31
1355093.0566558978,20181101,0.0,2018-11-01
1355093.0566558978,20181102,0.0,2018-11-02
1355093.0566558978,20181105,0.0,2018-11-05
1355093.0566558978,20181106,0.0,2018-11-06
1355093.0566558978,20181107,0.0,2018-11-07
1355093.0566558978,20181108,0.0,2018-11-08
1355093.0566558978,20181109,0.0,2018-11-09
1355093.0566558978,20181112,0.0,2018-11-12
1355093.0566558978,20181113,0.0,2018-11-13
1355093.0566558978,20181114,0.0,2018-11-14
1355093.0566558978,20181115,0.0,2018-11-15
1355093.0566558978,20181116,0.0,2018-11-16
1355093.0566558978,20181119,0.0,2018-11-19
1355093.0566558978,20181120,0.0,2018-11-20
1355093.0566558978,20181121,0.0,2018-11-21
1355093.0566558978,20181123,0.0,2018-11-23
1355093.0566558978,20181126,0.0,2018-11-26
1355093.0566558978,20181127,0.0,2018-11-27
1355093.0566558978,20181128,0.0,2018-11-28
1355093.0566558978,20181129,0.0,2018-11-29
1355093.0566558978,20181130,0.0,2018-11-30
1355093.0566558978,20181203,0.0,2018-12-03
1355093.0566558978,20181204,0.0,2018-12-04
1355093.0566558978,20181206,0.0,2018-12-06
1355093.0566558978,20181207,0.0,2018-12-07
1355093.0566558978,20181210,0.0,2018-12-10
1355093.0566558978,20181211,0.0,2018-12-11
1355093.0566558978,20181212,0.0,2018-12-12
1355093.0566558978,20181213,0.0,2018-12-13
1355093.0566558978,20181214,0.0,2018-12-14
1355093.0566558978,20181217,0.0,2018-12-17
1355093.0566558978,20181218,0.0,2018-12-18
1355093.0566558978,20181219,0.0,2018-12-19
1355093.0566558978,20181220,0.0,2018-12-20
1355093.0566558978,20181221,0.0,2018-12-21
1355093.0566558978,20181224,0.0,2018-12-24
1361554.1607277396,20181226,0.004768015037865059,2018-12-26
1361409.483646251,20181227,-0.00010625877813863482,2018-12-27
1361409.483646251,20181228,0.0,2018-12-28
1361409.483646251,20181231,0.0,2018-12-31
1361409.483646251,20190102,0.0,2019-01-02
1361409.483646251,20190103,0.0,2019-01-03
1361409.483646251,20190104,0.0,2019-01-04
