,0
0,1411907.8246136478
1,1411265.465756432
2,1411116.9304933809
3,1411116.9304933809
4,1411116.9304933809
5,1411116.9304933809
6,1411116.9304933809
7,1411116.9304933809
8,1411116.9304933809
9,1411116.9304933809
10,1411116.9304933809
11,1411116.9304933809
12,1411116.9304933809
13,1411116.9304933809
14,1411116.9304933809
15,1411116.9304933809
16,1411116.9304933809
17,1411116.9304933809
18,1411116.9304933809
19,1411116.9304933809
20,1411116.9304933809
21,1411116.9304933809
22,1411116.9304933809
23,1411116.9304933809
24,1411116.9304933809
25,1411116.9304933809
26,1411116.9304933809
27,1411116.9304933809
28,1411050.2970439156
29,1410855.5655359365
30,1410855.5655359365
31,1410855.5655359365
32,1410855.5655359365
33,1410855.5655359365
34,1410855.5655359365
35,1410855.5655359365
36,1410855.5655359365
37,1410855.5655359365
38,1410855.5655359365
39,1410855.5655359365
40,1410855.5655359365
41,1410855.5655359365
42,1410855.5655359365
43,1410855.5655359365
44,1410855.5655359365
45,1410855.5655359365
46,1410855.5655359365
47,1410855.5655359365
48,1410855.5655359365
49,1410855.5655359365
50,1410855.5655359365
51,1410855.5655359365
52,1410855.5655359365
53,1410855.5655359365
54,1410855.5655359365
55,1410855.5655359365
56,1410855.5655359365
57,1410855.5655359365
58,1410855.5655359365
59,1410855.5655359365
60,1410855.5655359365
61,1410855.5655359365
62,1410855.5655359365
