,0
0,1407299.5110623227
1,1406305.185419868
2,1406125.6816037379
3,1406125.6816037379
4,1406125.6816037379
5,1406125.6816037379
6,1406125.6816037379
7,1406125.6816037379
8,1406125.6816037379
9,1406125.6816037379
10,1406125.6816037379
11,1406125.6816037379
12,1406125.6816037379
13,1406125.6816037379
14,1406125.6816037379
15,1406125.6816037379
16,1406125.6816037379
17,1406125.6816037379
18,1406125.6816037379
19,1406125.6816037379
20,1406125.6816037379
21,1406125.6816037379
22,1406125.6816037379
23,1406125.6816037379
24,1406125.6816037379
25,1406125.6816037379
26,1406125.6816037379
27,1406125.6816037379
28,1406125.6816037379
29,1406125.6816037379
30,1406125.6816037379
31,1406125.6816037379
32,1406125.6816037379
33,1406125.6816037379
34,1406125.6816037379
35,1406125.6816037379
36,1406125.6816037379
37,1406125.6816037379
38,1406125.6816037379
39,1406125.6816037379
40,1406125.6816037379
41,1406125.6816037379
42,1406125.6816037379
43,1406125.6816037379
44,1406125.6816037379
45,1406125.6816037379
46,1406125.6816037379
47,1406125.6816037379
48,1406125.6816037379
49,1406125.6816037379
50,1406125.6816037379
51,1406125.6816037379
52,1406125.6816037379
53,1406125.6816037379
54,1406125.6816037379
55,1406125.6816037379
56,1406125.6816037379
57,1406497.357586541
58,1408242.3137201401
59,1410855.9920167266
60,1410572.1022075862
61,1413277.6523386738
62,1412608.143882293
