,0
0,136.84288013726473
1,1617.2134584707674
2,645.6406291772146
3,789.268722583307
4,-5.910009735962376
5,-1419.336864080513
6,2895.0144188303966
7,1075.4053668649867
8,3933.460359444609
9,7358.512195970863
10,-8792.471812682692
11,2178.4409092804417
12,-1245.576713817427
13,4940.616384966765
14,-3812.15520550753
15,2317.347632856341
16,8595.356937585631
17,-6015.020151244011
18,4788.929974622093
19,1443.8796838859562
20,5028.370105885202
21,-2450.6404947726987
22,-10026.743476188742
23,-1309.9477197986562
24,-1054.8425879185088
25,19077.91774701164
26,4658.625517379725
27,-5580.685113434913
28,20217.85901001352
29,361.6179598213639
30,6668.478471975075
31,-6079.369365630671
32,8542.82255225489
33,3792.9055308578536
34,-392.8922335759271
35,-7549.589455766836
36,-5932.387498167111
37,8443.057920707623
38,1309.034193204483
39,-4589.777072309516
40,-442.52016383130103
41,-7948.418206653791
42,-1529.015267264098
43,17889.715443610912
44,3225.744340718724
45,7080.844384331023
46,-6865.626001573633
47,4857.7758931911085
48,-2246.4539229148068
49,463.5172360546421
50,-8750.211632061517
51,13434.140599228442
52,-27116.265849670395
53,-2919.691361725796
54,11857.885285343276
55,-5095.155684555881
56,3261.5134602433536
57,11319.358649480157
58,11939.412468077615
59,-95421.44764503278
60,-1392.1145899654366
61,0.0
