,0
0,1086422.2054971117
1,1087266.7118626859
2,1081662.2798094188
3,1096374.370123726
4,1100491.9359200024
5,1106563.9929713774
6,1109591.4557274065
7,1114115.7587122752
8,1114530.5639077055
9,1114701.5912300246
10,1111046.6124191475
11,1116579.8822028984
12,1113245.5542537721
13,1119276.6236722097
14,1112041.9042320724
15,1108148.6433672998
16,1108257.6864314429
17,1105582.9529391786
18,1108804.6822003443
19,1098209.1896563286
20,1097482.5975525195
21,1100605.7592883643
22,1101868.8705927676
23,1106649.3321409766
24,1109130.491904878
25,1110712.4140122042
26,1104229.2620475593
27,1109187.5682180047
28,1110319.3137695144
29,1113116.6355199667
30,1106213.9603409627
31,1107952.758689671
32,1110314.07576391
33,1104844.1118384597
34,1103672.7139797136
35,1105102.5702475219
36,1105237.3262836225
37,1106086.0149799106
38,1101536.03583359
39,1108442.1443086604
40,1103937.0028954367
41,1100596.5758106904
42,1103414.4482421905
43,1108060.8263880971
44,1113516.303085757
45,1112228.65159787
46,1109322.2381308011
47,1083322.4081263691
48,1098284.8092094164
49,1083195.8075588373
50,1082507.1872172481
51,1095080.6165551525
52,1086765.2620647817
53,1083835.47772224
54,1080733.664009736
55,1089107.140046075
56,1096983.6275855054
57,1090928.184093302
58,1084946.3626555488
59,1092430.0651777596
60,1104618.4884554786
61,1095694.2899327397
62,1103432.63524209
