,0
0,-2102.9023366647307
1,-872.7913060430437
2,-1634.9732617128175
3,-8892.726514825597
4,-1199.5232624560595
5,5782.0390388784
6,-4576.897462922148
7,-1079.0815500335302
8,2318.1843004585244
9,608.0082953707315
10,-3361.053130367771
11,-788.2551423197147
12,-1559.9133076576982
13,-3457.752431385219
14,4070.870055840118
15,-2545.1603779545985
16,2337.8000055965967
17,-6122.177261992823
18,-1339.9293587238062
19,-7726.262189639267
20,-318.0116810349282
21,6756.085285187466
22,-333.0332504492253
23,2472.494756773347
24,53.00293507473543
25,7885.395754101919
26,6997.008341814624
27,2896.9141048663296
28,2949.4423202706967
29,2692.5056852546986
30,7195.03001637361
31,2931.3120864822995
32,3226.079438683577
33,5702.738447971409
34,4115.717904594028
35,3054.8790354744997
36,-4966.944402624853
37,-4336.439080414129
38,15939.258518983144
39,-2800.8437630087137
40,-3731.0615861169063
41,-5354.677589315921
42,-3222.2030472424813
43,-6072.5367749452125
44,2904.7556187326554
45,5063.442357959459
46,-649.6575125050731
47,-1116.6147582780104
48,8062.193030152703
49,-3290.826427723281
50,3004.148537904024
51,-2929.707214062335
52,-12163.278356676688
53,-5900.496781947091
54,620.1324018803425
55,-2479.248230306199
56,-158.83693884918466
57,8066.730738053331
58,-4929.124144385103
59,296.5205003176816
60,-3984.099612234393
61,-388.39832157758065
