,0
0,1408972.8342329017
1,1409273.8317645958
2,1412760.4430309893
3,1414758.1003442986
4,1412081.9316522954
5,1416825.1622039904
6,1419797.1642834004
7,1422792.2284264206
8,1425358.7909550744
9,1429356.8888018006
10,1423056.3414101137
11,1423907.9604707607
12,1422108.181983727
13,1431166.3645485928
14,1438014.4161275867
15,1440879.0374945719
16,1435770.6049508122
17,1428656.369396179
18,1428896.791149909
19,1422381.1515429951
20,1420959.165854829
21,1420958.665854829
22,1420957.695854829
23,1420954.795854829
24,1420957.465854829
25,1420958.655854829
26,1420961.255854829
27,1420962.155854829
28,1420962.255854829
29,1420965.155854829
30,1420960.915854829
31,1420957.8358548288
32,1420958.505854829
33,1420957.185854829
34,1420957.545854829
35,1420760.8414067847
36,1422157.9725666416
37,1424713.1387155722
38,1425098.261960914
39,1425789.2219646196
40,1422039.015336085
41,1421446.8288617625
42,1421446.8288617625
43,1421108.9410362514
44,1421973.5404884112
45,1420579.787633731
46,1417143.4880960945
47,1420503.483289374
48,1419900.3889963634
49,1419900.3889963634
50,1419900.3889963634
51,1419900.3889963634
52,1420812.7232173756
53,1420680.3366281525
54,1422400.1429497164
55,1423890.278401091
56,1419471.1591597502
57,1417566.18773879
58,1415074.886985503
59,1417695.2573535666
60,1417096.317471198
61,1417096.317471198
62,1417096.317471198
