,0
0,-2704.3272305973805
1,-1169.2883595186286
2,-691.0304171706084
3,2700.235651143361
4,-1654.873929640511
5,-528.9157823459245
6,-7915.904376260471
7,11361.45841109706
8,-4403.814834669698
9,-2239.3035980756395
10,2182.0403825864196
11,-462.39196862862445
12,10638.682574834675
13,12057.743523936486
14,7.654646516311914
15,-196.78115509659983
16,-3294.8643695937935
17,1120.1841901801527
18,-1172.1918774091173
19,-459.1085130556021
20,-126.78115058713593
21,3089.4569060371723
22,-576.8875491414219
23,-725.1301867610309
24,0.0
25,0.0
26,-423.62371345283464
27,-180.2496994647663
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,-127.33473679190502
34,462.1563211984467
35,-316.4888565686997
36,-0.25787804438732564
37,-253.8840090362355
38,975.7895781835541
39,4191.350659074727
40,2693.6704679273535
41,-2316.0448290314525
42,-2788.562262394931
43,2682.7499174356926
44,-2497.58055561292
45,1149.5395733385812
46,-4812.851972407196
47,7110.299961474724
48,478.3160557502415
49,-2102.523281755857
50,-4056.6220550942235
51,10748.748794646002
52,-4577.0699021141045
53,-4439.787981218891
54,-1920.4264338384382
55,-2745.7902170058805
56,1442.2720977221616
57,-7595.282195926877
58,10206.332831483334
59,-12813.255601960002
60,9711.38781735953
61,3441.0080495504662
