,0
0,1412608.143882293
1,1409389.617838935
2,1410743.982469181
3,1415870.5850919338
4,1415157.9761220762
5,1415157.9761220762
6,1415157.9761220762
7,1415157.9761220762
8,1415420.802134454
9,1413673.1170873055
10,1414240.8847406576
11,1416298.6025896396
12,1414285.7955116672
13,1413807.4785687118
14,1413807.4785687118
15,1413807.4785687118
16,1413807.4785687118
17,1413807.4785687118
18,1413133.8692758891
19,1413013.934290624
20,1408938.7540493498
21,1411682.2493776404
22,1412179.2639819563
23,1411907.8246136478
24,1411907.8246136478
25,1411907.8246136478
26,1411907.8246136478
27,1411907.8246136478
28,1411907.8246136478
29,1411907.8246136478
30,1411907.8246136478
31,1411907.8246136478
32,1411907.8246136478
33,1411907.8246136478
34,1411907.8246136478
35,1411907.8246136478
36,1411907.8246136478
37,1411907.8246136478
38,1411907.8246136478
39,1411907.8246136478
40,1411907.8246136478
41,1411907.8246136478
42,1411907.8246136478
43,1411907.8246136478
44,1411907.8246136478
45,1411907.8246136478
46,1411907.8246136478
47,1411907.8246136478
48,1411907.8246136478
49,1411907.8246136478
50,1411907.8246136478
51,1411907.8246136478
52,1411907.8246136478
53,1411907.8246136478
54,1411907.8246136478
55,1411907.8246136478
56,1411907.8246136478
57,1411907.8246136478
58,1411907.8246136478
59,1411907.8246136478
60,1411907.8246136478
61,1411907.8246136478
62,1411907.8246136478
