,0
0,-1231.9011090188287
1,1354.3646302460693
2,5126.602622752776
3,-712.6089698576834
4,0.0
5,0.0
6,0.0
7,262.82601237786
8,-1747.685047148494
9,567.7676533521153
10,2057.7178489819635
11,-2012.8070779724512
12,-478.31694295536727
13,0.0
14,0.0
15,0.0
16,0.0
17,-673.6092928226572
18,-119.93498526513577
19,-4075.1802412741818
20,2743.495328290621
21,497.0146043158602
22,-271.4393683085218
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
