,0
0,5406.4221941703
1,-13198.651573951123
2,2434.995258406503
3,-612.667687984067
4,11335.14967479615
5,10604.064345099498
6,2403.023310988443
7,-3304.072549402248
8,9310.483484592056
9,4405.813639168628
10,2788.275099048158
11,-12939.126785216387
12,260.45433431165293
13,-2146.0849101694766
14,-151.50537170725875
15,7624.164335562149
16,-13344.483954627533
17,-3987.3296343206894
18,10606.902438418008
19,-14360.926255208673
20,-5076.806145980023
21,3063.876846309053
22,5146.904655651189
23,-4020.3886338444427
24,12615.962280613137
25,-12850.296350068413
26,2076.961733922595
27,-12120.929428143892
28,9964.327208502218
29,-10475.290786997066
30,2348.8941837707534
31,-3110.2038349959766
32,5137.63053736696
33,-3162.6262332431506
34,13461.688584139338
35,10729.639395081205
36,-1177.9112475281581
37,4870.3509434899315
38,-2841.1408917086665
39,-1471.5462916221004
40,-39.01884920685552
41,-2669.0382991912775
42,3178.6753712520003
43,5684.788987897569
44,-671.7213073133025
45,-404.132181443274
46,-3911.1893909287173
47,-6418.350741172675
48,-715.8636865078006
49,-3829.4301299392246
50,6310.4693818176165
51,-45.363155690254644
52,3566.435038077412
53,5599.625360397156
54,-3119.8131409734488
55,14573.173376197461
56,-31964.120630364632
57,-13966.646991253016
58,15176.062718950794
59,16304.064002393745
60,13796.283165457193
61,-763.8259817559738
