,0
0,1000000.0
1,999501.7011638008
2,993503.0325291203
3,983387.7560833577
4,977147.7572879059
5,977617.2599803654
6,983519.490204324
7,960878.3114747248
8,975473.0036875875
9,953163.4330289204
10,953767.1220462931
11,940288.1292512104
12,947028.970977065
13,961169.8561207167
14,945118.8241565849
15,963353.7900441865
16,955908.9161309412
17,959339.9358683772
18,984319.7133819863
19,982618.4483399388
20,967467.3619460112
21,979287.2742861961
22,983639.729162896
23,971027.0903347817
24,958587.1122917754
25,959452.3505651954
26,957472.6504617829
27,943220.5398768368
28,963203.915496051
29,975350.2791286781
30,991158.1363670473
31,986382.4556370866
32,986050.4500083526
33,1001978.5365609715
34,990035.8156870072
35,992775.7676169025
36,1006297.6039951758
37,1004898.9033609215
38,995371.7228912257
39,1016178.8013525826
40,1018434.7368531717
41,1020582.4617180151
42,1023643.6146058171
43,1023913.6409461885
44,1015546.4237862583
45,1016696.4707445244
46,1017173.016203473
47,1032399.1951985973
48,1031128.6937111157
49,1031235.8375795878
50,1035672.4759436478
51,1043729.6084973968
52,1054644.321220023
53,1052550.040524786
54,1048193.8625119199
55,1048085.6901769525
56,1049047.298909187
57,1051356.0949235603
58,1056012.2296966158
59,1062767.502247519
60,1060773.3267749674
61,1067125.8151813238
62,1064012.2721411712
