,0
0,1383543.110636784
1,1395408.7963454684
2,1417348.576361903
3,1415930.6565555292
4,1415931.3265555291
5,1415931.9065555292
6,1415932.2265555293
7,1415932.766555529
8,1415932.1565555292
9,1415931.1765555292
10,1415932.1965555293
11,1415931.3065555291
12,1415930.4865555293
13,1415933.3265555291
14,1415934.0665555291
15,1415934.036555529
16,1415934.6465555292
17,1415935.516555529
18,1415935.4265555292
19,1415936.036555529
20,1415936.526555529
21,1415938.1265555292
22,1415941.3165555291
23,1415939.9965555293
24,1415940.536555529
25,1415942.1565555292
26,1415942.4565555293
27,1415941.046555529
28,1415940.8765555292
29,1415941.6965555293
30,1415939.9665555293
31,1415939.776555529
32,1415941.036555529
33,1415942.1365555292
34,1415941.536555529
35,1415941.3265555291
36,1415940.7465555293
37,1415941.8365555292
38,1415943.8565555292
39,1415943.6765555292
40,1415942.8765555292
41,1415942.0865555292
42,1415942.3565555292
43,1415943.2165555293
44,1415942.4065555292
45,1415942.0865555292
46,1415942.516555529
47,1415942.6565555292
48,1415943.3765555292
49,1415943.7065555293
50,1415943.4065555292
51,1414030.8127402877
52,1415506.199460086
53,1414797.6455617012
54,1397449.3914753795
55,1389237.249804601
56,1407449.913424333
57,1395091.7143653538
58,1396442.7537419898
59,1407213.4314187472
60,1383905.9819158753
61,1403835.3902035095
62,1412623.3705148948
