,0
0,1060555.594200111
1,1049444.8046617657
2,1049623.7171141922
3,1066743.382481097
4,1071713.4391454714
5,1082346.427305776
6,1085790.7372892662
7,1091442.8631857007
8,1093355.3890730136
9,1093391.7245719682
10,1093351.4813931924
11,1099330.9109949942
12,1094913.0786100167
13,1097251.929869678
14,1092636.9728830014
15,1101438.9514243042
16,1100720.8780818002
17,1097588.5288552027
18,1098816.9271078834
19,1092192.2341482553
20,1086792.5179951955
21,1088280.5693760961
22,1088286.6321048215
23,1104820.0100494965
24,1103839.9855908474
25,1102697.6091078946
26,1099591.8422817963
27,1109099.4854806033
28,1106961.1370296185
29,1111810.7577421872
30,1107748.8520387642
31,1108496.5420931769
32,1111630.2758408426
33,1107989.9573652362
34,1105304.4920094642
35,1106184.242444273
36,1103085.1898494158
37,1099256.6614594164
38,1098247.3093913787
39,1104235.6638364953
40,1100723.5683538998
41,1096072.7482688865
42,1097495.8588620394
43,1100949.2515584182
44,1104942.0005383897
45,1105169.882422795
46,1107231.5521391283
47,1083004.8329933488
48,1097113.5080182787
49,1079530.1045721476
50,1077291.8804674533
51,1089489.0613232
52,1083428.6356876283
53,1081130.826480501
54,1083693.8977241863
55,1097170.0267254487
56,1100546.8037801154
57,1092961.2988710853
58,1083120.7879272543
59,1088774.5213159309
60,1103378.75503355
61,1089559.8924815862
62,1101922.843233205
