,0
0,1150867.249297255
1,1157641.0265006593
2,1156885.7165522045
3,1159473.1328222337
4,1160884.251223289
5,1157662.0078248933
6,1167296.998912234
7,1164842.8856084347
8,1163123.9889685654
9,1162653.0940936196
10,1161431.159747193
11,1153873.1230518448
12,1160271.4975968406
13,1159496.1776384052
14,1166971.9894657875
15,1174405.5974129764
16,1179037.6683738069
17,1178897.739951864
18,1171397.235891505
19,1167357.9407741472
20,1183905.953301988
21,1183761.2893986392
22,1191558.3540986374
23,1193653.7910612621
24,1196054.3693168696
25,1194513.5001979566
26,1197705.0976522265
27,1202687.2352448255
28,1210381.1282064503
29,1216773.4176532468
30,1218991.4094038927
31,1219577.7447788925
32,1219188.4567707984
33,1225670.0257605035
34,1235053.1450070292
35,1234054.6883078243
36,1235913.6436990732
37,1234659.7414750361
38,1231643.0129330184
39,1251403.7623259313
40,1250071.3100933197
41,1249645.6865228296
42,1247591.9956325348
43,1243713.483997329
44,1240796.2658879852
45,1243286.3426084353
46,1247242.8439327057
47,1248290.7461584741
48,1243961.8742287683
49,1255837.7328115555
50,1252772.982029609
51,1253342.445887783
52,1255175.4205949637
53,1242655.104600574
54,1242793.5536111393
55,1246938.5822931072
56,1240236.147584936
57,1245887.2636087744
58,1257038.233311603
59,1253384.385745185
60,1256674.3157506206
61,1247881.3113387856
62,1245176.341517926
