,0
0,1183479.232833124
1,1187637.7315300836
2,1194348.3908319217
3,1195663.9001514942
4,1191941.084247821
5,1193423.3340406248
6,1195726.176368382
7,1190994.893031448
8,1189063.9854663585
9,1190545.2795221563
10,1188099.08595285
11,1197244.3202938105
12,1193478.7756257826
13,1212766.9456612968
14,1205937.7798308374
15,1218681.995209324
16,1195985.962454837
17,1202845.7820559978
18,1199412.2790840857
19,1202298.423943602
20,1201549.5329530244
21,1207569.0568187442
22,1216731.1479662226
23,1211025.116408017
24,1213747.2702042146
25,1217697.0314419132
26,1216925.641493551
27,1207165.7183536598
28,1202245.724318017
29,1207014.0254027261
30,1199467.6889940673
31,1201263.3356791688
32,1211912.8093092947
33,1206053.9681438766
34,1212901.0711746702
35,1220930.6222654248
36,1212971.8822258716
37,1215536.9015689306
38,1212990.3969041249
39,1227739.9484064213
40,1232549.6786786004
41,1257514.5062574786
42,1244650.7401486416
43,1262198.6165481831
44,1252074.1379061658
45,1256346.442854202
46,1267962.4083248137
47,1279431.0407864656
48,1275287.5206299995
49,1298112.8441943265
50,1301238.7752452553
51,1304292.4186412382
52,1308498.4958696947
53,1319879.1844293205
54,1318958.6017749512
55,1319219.4711654496
56,1318577.6838292005
57,1318100.0692424995
58,1315931.4708982522
59,1315675.1562321358
60,1318422.547892672
61,1311888.2538516966
62,1320889.3805767067
