,0
0,1055140.9016439004
1,1046126.1374896049
2,1037153.3552216056
3,1051171.5343298458
4,1054196.3650143554
5,1053088.547983596
6,1056090.5183807777
7,1069519.9868520387
8,1063435.7438228806
9,1061231.6330210972
10,1058245.4526814553
11,1059748.675286614
12,1054004.871505568
13,1054355.924839762
14,1053697.1144607475
15,1052948.2244200255
16,1042152.5781158467
17,1042204.3287663378
18,1037717.9134290972
19,1038241.0248097103
20,1036217.4302946604
21,1042500.2251807351
22,1042716.8407962524
23,1052352.3250464597
24,1050518.3654935234
25,1051520.51956221
26,1057424.475275007
27,1061921.4397365074
28,1062661.590140774
29,1063135.0747522663
30,1054655.160735265
31,1055367.0157391506
32,1058692.4492193668
33,1054727.9061542875
34,1053595.8441661908
35,1050956.263344957
36,1046147.901060973
37,1039483.6757772472
38,1033604.5772391042
39,1042238.9198930418
40,1041413.3762121444
41,1040797.7072006118
42,1044075.8346230894
43,1049046.4133803558
44,1048986.4949472074
45,1050514.5301496044
46,1050162.3619227672
47,1028481.8884044676
48,1040626.0743370827
49,1027414.3842779888
50,1019531.2481326318
51,1028403.1484023812
52,1029107.9346002331
53,1027226.2667420995
54,1025500.3660616773
55,1032723.1834511119
56,1043081.9202760542
57,1036362.1277817047
58,1024539.6046273669
59,1030223.9379569032
60,1031310.8660999731
61,1018903.2868062954
62,1029695.6341182363
