,0
0,5828.385702922009
1,-19273.964280557237
2,2832.893970409874
3,-1482.5738439537818
4,8447.42498658318
5,6913.491817945847
6,2319.8219165292103
7,-1109.1888493234292
8,5028.530578044476
9,5997.438635101775
10,1846.1012015710585
11,-14383.533952817786
12,2571.3778569176793
13,-2153.029911023681
14,4386.150103690219
15,4285.112614992773
16,-14396.867632554262
17,-4004.9705437239027
18,12866.189587430097
19,-4670.779923678143
20,-4527.477345913183
21,630.497242908692
22,-6086.262192972004
23,2961.0688486775616
24,9492.337512187776
25,-11905.948611172382
26,-1159.2192856365582
27,-12205.499525107443
28,5874.3857600206975
29,-19918.608423598576
30,2879.086082650465
31,-8582.554453081102
32,5958.806491211639
33,-3628.0527830923675
34,11122.33669323055
35,6496.722261961899
36,-3778.9189671716886
37,2194.1621880896855
38,-2013.016178968246
39,3869.2322048102506
40,5136.787087026518
41,-2557.1742458258523
42,661.9725800557062
43,4307.622464656131
44,2438.173657798907
45,-3380.705544554745
46,12825.22233740543
47,5117.98380995146
48,-3681.0606209504185
49,-6680.169792015804
50,3522.9947446215665
51,-4825.183628615225
52,5445.915198954404
53,1875.4245269881794
54,-249.16297933342867
55,15164.010309434263
56,-36312.55696456344
57,-19725.71398139873
58,13994.474727371475
59,28639.801056240685
60,10275.96054216486
61,-1412.5298768761568
