,0
0,1062415.8001538096
1,1050866.114384745
2,1031592.1501041878
3,1034425.0440745977
4,1032942.4702306439
5,1041389.895217227
6,1048303.3870351729
7,1050623.208951702
8,1049514.0201023787
9,1054542.5506804232
10,1060539.989315525
11,1062386.090517096
12,1048002.5565642782
13,1050573.9344211959
14,1048420.9045101722
15,1052807.0546138624
16,1057092.1672288552
17,1042695.2995963009
18,1038690.329052577
19,1051556.5186400071
20,1046885.738716329
21,1042358.2613704158
22,1042988.7586133245
23,1036902.4964203525
24,1039863.56526903
25,1049355.9027812178
26,1037449.9541700454
27,1036290.7348844089
28,1024085.2353593014
29,1029959.6211193221
30,1010041.0126957236
31,1012920.098778374
32,1004337.5443252929
33,1010296.3508165046
34,1006668.2980334122
35,1017790.6347266427
36,1024287.3569886046
37,1020508.438021433
38,1022702.6002095226
39,1020689.5840305544
40,1024558.8162353646
41,1029695.6033223912
42,1027138.4290765653
43,1027800.401656621
44,1032108.0241212772
45,1034546.197779076
46,1031165.4922345213
47,1043990.7145719267
48,1049108.6983818782
49,1045427.6377609278
50,1038747.467968912
51,1042270.4627135335
52,1037445.2790849183
53,1042891.1942838727
54,1044766.6188108609
55,1044517.4558315275
56,1059681.4661409617
57,1023368.9091763983
58,1003643.1951949996
59,1017637.669922371
60,1046277.4709786117
61,1056553.4315207766
62,1055140.9016439004
