,0
0,1091804.7971377769
1,1088349.4249165491
2,1090824.927305165
3,1091560.8846826602
4,1093023.1206073498
5,1093267.5917206956
6,1090479.3405967103
7,1084636.8929894483
8,1092696.4424667098
9,1089920.3425506165
10,1087723.1459591421
11,1098105.3490096016
12,1098404.7810585406
13,1106290.2264964704
14,1117199.6363842476
15,1120404.7240213137
16,1123347.2729346275
17,1123356.0881922615
18,1120199.3153489123
19,1119079.1483309192
20,1118871.864216726
21,1118779.3486049394
22,1120012.7799637474
23,1120407.18840099
24,1120121.023973296
25,1120121.023973296
26,1120121.023973296
27,1120225.2980663427
28,1120175.0867581917
29,1120175.0867581917
30,1120175.0867581917
31,1120175.0867581917
32,1120175.0867581917
33,1120175.0867581917
34,1120153.6361297162
35,1120402.279627012
36,1120292.8133966883
37,1120100.4746895675
38,1119757.897328927
39,1120095.8925366648
40,1121487.4886092742
41,1121979.7571675377
42,1121612.217644095
43,1120599.957753412
44,1121977.1382847673
45,1121003.5856519258
46,1122822.3591062867
47,1120591.8679568265
48,1122757.066560788
49,1124018.3955051983
50,1122367.8547072685
51,1120693.417947475
52,1125507.8542116112
53,1124184.2321246848
54,1122097.6296138999
55,1121233.6697050603
56,1115827.073334108
57,1116838.6361334785
58,1114604.6156010428
59,1120272.927756972
60,1113979.0381429007
61,1116493.524457808
62,1121220.6781532646
