,0
0,-4172.703460874036
1,2475.5023886158597
2,735.9573774952441
3,1462.2359246895649
4,244.4711133458186
5,-2788.2511239852756
6,-5842.44760726206
7,8059.549477261491
8,-2776.0999160932843
9,-2197.1965914743487
10,10382.203050459502
11,299.4320489389356
12,7885.445437929826
13,10909.409887777176
14,3205.0876370661426
15,2942.5489133137744
16,8.815257634036243
17,-3156.7728433492593
18,-1120.1670179930516
19,-207.28411419317126
20,-92.51561178662814
21,1233.431358807953
22,394.40843724273145
23,-286.1644276941661
24,0.0
25,0.0
26,104.2740930467844
27,-50.211308151017874
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,-21.450628475518897
34,248.6434972959105
35,-109.46623032377101
36,-192.33870712085627
37,-342.5773606405128
38,337.99520773789845
39,1391.5960726093035
40,492.26855826354586
41,-367.5395234427415
42,-1012.2598906829953
43,1377.1805313553195
44,-973.5526328415144
45,1818.7734543608967
46,-2230.4911494601984
47,2165.1986039616168
48,1261.3289444101974
49,-1650.5407979297452
50,-1674.4367597934324
51,4814.436264136108
52,-1323.6220869263634
53,-2086.6025107849855
54,-863.959908839548
55,-5406.596370952204
56,1011.562799370382
57,-2234.0205324357376
58,5668.312155929161
59,-6293.889614071231
60,2514.4863149072044
61,4727.153695456684
