,0
0,-9832.923922642833
1,890.2729440252297
2,9506.391085096868
3,-3189.014414800098
4,5990.492896643002
5,-1557.9028463247232
6,7421.160170528805
7,7888.581706152996
8,2205.0954216686077
9,-9324.872236695606
10,-1157.9432894848287
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,600.543461183086
29,-187.842355606379
30,-229.10469521931373
31,2078.537893786095
32,-2866.059165478684
33,695.9571566490922
34,-1514.3524109269492
35,-1820.4397742252331
36,-8006.993000447052
37,7023.8175458146725
38,-6003.749285764759
39,5574.409794564359
40,6265.376875776332
41,-437.3142317298334
42,10347.7430188281
43,6036.077107246732
44,861.6809016501065
45,-215.41257125488482
46,1684.4986704643816
47,-4539.481601338601
48,1199.1310243711341
49,-6401.9226273777895
50,-6271.984772899887
51,-15736.808071428677
52,840.2116419903468
53,-11611.695661998121
54,6619.843621945474
55,-19067.597320535453
56,1589.4922626307234
57,-7088.420162490569
58,3012.5176374702714
59,921.6347068792675
60,-1332.4368496625684
61,0.0
