,0
0,1000000.0
1,999478.1794159942
2,995899.1391159605
3,988194.0340298591
4,985483.0138798446
5,988506.8101598746
6,993725.2615816907
7,974641.8802437831
8,986348.1644480873
9,965322.4086344003
10,967092.8721666425
11,950729.9251993777
12,955805.5954896384
13,978308.5904299717
14,959879.0043813598
15,973285.8891158059
16,961794.0312629769
17,970935.9455622509
18,998579.649668914
19,995505.1880269732
20,971485.0235762406
21,975362.4800372596
22,978578.2337191673
23,956497.6471137137
24,940392.5454475229
25,942209.9957848644
26,942974.1577287673
27,926898.3697079545
28,952309.9611194188
29,963266.3666030159
30,979726.3981751392
31,965184.7012186402
32,966210.289369202
33,980558.0765856848
34,965792.3691074027
35,971852.4576724633
36,981989.3397039803
37,980886.8678574567
38,972611.3557732557
39,998957.0014555139
40,997855.4691640047
41,1002603.1496216317
42,1004507.0450974228
43,1002833.5295034111
44,996842.3380814171
45,1002363.2593487432
46,1001750.5636140081
47,1017138.8176485578
48,1015806.3464345902
49,1018924.4148849659
50,1024458.201058947
51,1034772.873069535
52,1044679.2071381222
53,1040656.0160541491
54,1034166.7834450173
55,1030672.0767085466
56,1030181.9598942942
57,1034318.4360443632
58,1041843.5248747465
59,1050721.8246533005
60,1051507.393569537
61,1066743.1026307999
62,1062415.8001538096
