,0
0,1361409.483646251
1,1361938.8753540586
2,1363805.1395559292
3,1364819.8745760077
4,1365883.2864662365
5,1366001.0635181088
6,1363152.6080598761
7,1373499.1279400345
8,1375970.6385108987
9,1381594.6494820798
10,1398902.9110033433
11,1390140.601828873
12,1406097.3484100595
13,1404746.3240433543
14,1409952.1573446903
15,1403206.9899566837
16,1400437.8377956562
17,1417798.6355504128
18,1407589.75240853
19,1405400.8411623046
20,1414959.1914280963
21,1421718.6510539849
22,1421097.2854765088
23,1410652.1393486853
24,1401063.1725539411
25,1394002.4677644705
26,1411706.0793197686
27,1416236.9499895743
28,1418780.3130535434
29,1444983.4443537393
30,1447477.4316473757
31,1445471.7093131382
32,1443740.1584156484
33,1452182.9345698017
34,1450202.2458702775
35,1450481.6626791304
36,1434201.4026930856
37,1425030.7178807857
38,1429552.6905382455
39,1405677.5082583793
40,1410423.999951522
41,1405631.6444145849
42,1393196.8186521428
43,1392320.606364996
44,1413003.370913587
45,1419228.330517896
46,1432065.1126098153
47,1435747.8441174617
48,1444045.5548809057
49,1447414.8853166392
50,1446192.3759298252
51,1436340.182619159
52,1446711.4753952718
53,1427886.0216384071
54,1424614.7813705483
55,1429423.7086518644
56,1423745.68569474
57,1430306.0147972628
58,1444111.5228131511
59,1445565.7889538594
60,1428621.0998750422
61,1427192.4884809852
62,1427192.4884809852
