,0
0,1427192.4884809852
1,1427190.1454156772
2,1427066.072721639
3,1427066.072721639
4,1427066.072721639
5,1427066.072721639
6,1427066.072721639
7,1427066.072721639
8,1427066.072721639
9,1427066.072721639
10,1427066.072721639
11,1427066.072721639
12,1427066.072721639
13,1427066.072721639
14,1427066.072721639
15,1427066.072721639
16,1427066.072721639
17,1427066.072721639
18,1427066.072721639
19,1427066.072721639
20,1427066.072721639
21,1427066.072721639
22,1427066.072721639
23,1427066.072721639
24,1427066.072721639
25,1427066.072721639
26,1427066.072721639
27,1427066.072721639
28,1427066.072721639
29,1427066.072721639
30,1427066.072721639
31,1427066.072721639
32,1427066.072721639
33,1427066.072721639
34,1427066.072721639
35,1427066.072721639
36,1427066.072721639
37,1427066.072721639
38,1427066.072721639
39,1427066.072721639
40,1427066.072721639
41,1427066.072721639
42,1427066.072721639
43,1427066.072721639
44,1427066.072721639
45,1427066.072721639
46,1427066.072721639
47,1427066.072721639
48,1427066.072721639
49,1427066.072721639
50,1427066.072721639
51,1427066.072721639
52,1427066.072721639
53,1427066.072721639
54,1427066.072721639
55,1427066.072721639
56,1427066.072721639
57,1426639.892456552
58,1427934.5266684676
59,1429082.6672480204
60,1429704.9560588615
61,1431496.2367704315
62,1429899.4541690797
